r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success,expression_named,expression_pretty,m_flow_formula
0.8780906901221085,1,0,x3 + (log(log(x3)) - (x5 + exp(-x2)/x2)/x1)*(1.54352*x1**2 - 164.273*x1*x2 - 1.60107*x1*x3 + 848635.0*x1*x4 - 0.943401*x1*x5 + 3.53928*x1 + 210.467*x2**2 + 48.6829*x2*x3 - 11273900.0*x2*x4 - 24.1892*x2*x5 - 6.17326*x2 - 0.694736*x3**2 + 177313.0*x3*x4 - 0.148341*x3*x5 + 1.99027*x3 + 285.863*x4**2 + 68788.7*x4*x5 - 402955.0*x4 + 0.000698091*x5**2 + 0.409324*x5 - 2.05623),"add,x3,mul,-2.05623+0.409324*x5-4.02955e+05*x4+1.99027*x3-6.17326*x2+3.53928*x1+0.000698091*x5**2+68788.7*x4*x5+285.863*x4**2-0.148341*x3*x5+1.77313e+05*x3*x4-0.694736*x3**2-24.1892*x2*x5-1.12739e+07*x2*x4+48.6829*x2*x3+210.467*x2**2-0.943401*x1*x5+8.48635e+05*x1*x4-1.60107*x1*x3-164.273*x1*x2+1.54352*x1**2,sub,log,log,x3,div,add,x5,div,x3,mul,mul,exp,x2,x3,x2,x1",0.0192750272317777,0.0192750272317777,False,pi3 + (log(log(pi3)) - (pi5 + exp(-pi2)/pi2)/pi1)*(1.54352*pi1**2 - 164.273*pi1*pi2 - 1.60107*pi1*pi3 + 848635.0*pi1*pi4 - 0.943401*pi1*pi5 + 3.53928*pi1 + 210.467*pi2**2 + 48.6829*pi2*pi3 - 11273900.0*pi2*pi4 - 24.1892*pi2*pi5 - 6.17326*pi2 - 0.694736*pi3**2 + 177313.0*pi3*pi4 - 0.148341*pi3*pi5 + 1.99027*pi3 + 285.863*pi4**2 + 68788.7*pi4*pi5 - 402955.0*pi4 + 0.000698091*pi5**2 + 0.409324*pi5 - 2.05623),"      /                       -pi2\                                           
      |                      e    |                                           
      |                pi5 + -----|                                           
      |                       pi2 | /           2                             
pi3 + |log(log(pi3)) - -----------|*\1.54352*pi1  - 164.273*pi1*pi2 - 1.60107*
      \                    pi1    /                                           

                                                                              
                                                                              
                                                                              
                                                                         2    
pi1*pi3 + 848635.0*pi1*pi4 - 0.943401*pi1*pi5 + 3.53928*pi1 + 210.467*pi2  + 4
                                                                              

                                                                              
                                                                              
                                                                              
                                                                              
8.6829*pi2*pi3 - 11273900.0*pi2*pi4 - 24.1892*pi2*pi5 - 6.17326*pi2 - 0.694736
                                                                              

                                                                              
                                                                              
                                                                              
    2                                                                  2      
*pi3  + 177313.0*pi3*pi4 - 0.148341*pi3*pi5 + 1.99027*pi3 + 285.863*pi4  + 687
                                                                              

                                                                        
                                                                        
                                                                        
                                             2                         \
88.7*pi4*pi5 - 402955.0*pi4 + 0.000698091*pi5  + 0.409324*pi5 - 2.05623/
                                                                        ",Aref_m2 * (pi3 + (log(log(pi3)) - (pi5 + exp(-pi2)/pi2)/pi1)*(1.54352*pi1**2 - 164.273*pi1*pi2 - 1.60107*pi1*pi3 + 848635.0*pi1*pi4 - 0.943401*pi1*pi5 + 3.53928*pi1 + 210.467*pi2**2 + 48.6829*pi2*pi3 - 11273900.0*pi2*pi4 - 24.1892*pi2*pi5 - 6.17326*pi2 - 0.694736*pi3**2 + 177313.0*pi3*pi4 - 0.148341*pi3*pi5 + 1.99027*pi3 + 285.863*pi4**2 + 68788.7*pi4*pi5 - 402955.0*pi4 + 0.000698091*pi5**2 + 0.409324*pi5 - 2.05623)) * sqrt(2 * rho_in_kg_m3 * deltaP_Pa) * 1000
0.8740874331070196,1,0,x3*(x3 + log(log(log(x2/log(x4)))) - (0.876791*x1**2 - 94.9394*x1*x2 - 7.85057*x1*x3 + 3010170.0*x1*x4 + 1.22522*x1*x5 + 9.28193*x1 + 333.2*x2**2 + 232.955*x2*x3 - 37664000.0*x2*x4 - 76.2033*x2*x5 - 227.425*x2 - 3.04284*x3**2 + 649919.0*x3*x4 - 0.112117*x3*x5 + 8.59061*x3 + 957.343*x4**2 + 241084.0*x4*x5 - 1531350.0*x4 + 0.0188369*x5**2 - 0.284983*x5 - 6.26416)/x2),"mul,add,sub,log,log,log,div,x2,log,x4,div,-6.26416-0.284983*x5-1.53135e+06*x4+8.59061*x3-227.425*x2+9.28193*x1+0.0188369*x5**2+2.41084e+05*x4*x5+957.343*x4**2-0.112117*x3*x5+6.49919e+05*x3*x4-3.04284*x3**2-76.2033*x2*x5-3.7664e+07*x2*x4+232.955*x2*x3+333.2*x2**2+1.22522*x1*x5+3.01017e+06*x1*x4-7.85057*x1*x3-94.9394*x1*x2+0.876791*x1**2,x2,x3,x3",0.0207504922022705,0.0207504922022705,False,pi3*(pi3 + log(log(log(pi2/log(pi4)))) - (0.876791*pi1**2 - 94.9394*pi1*pi2 - 7.85057*pi1*pi3 + 3010170.0*pi1*pi4 + 1.22522*pi1*pi5 + 9.28193*pi1 + 333.2*pi2**2 + 232.955*pi2*pi3 - 37664000.0*pi2*pi4 - 76.2033*pi2*pi5 - 227.425*pi2 - 3.04284*pi3**2 + 649919.0*pi3*pi4 - 0.112117*pi3*pi5 + 8.59061*pi3 + 957.343*pi4**2 + 241084.0*pi4*pi5 - 1531350.0*pi4 + 0.0188369*pi5**2 - 0.284983*pi5 - 6.26416)/pi2),"    /                                            2                            
    |         /   /   /  pi2   \\\   0.876791*pi1  - 94.9394*pi1*pi2 - 7.85057
pi3*|pi3 + log|log|log|--------||| - -----------------------------------------
    \         \   \   \log(pi4)///                                            

                                                                        2     
*pi1*pi3 + 3010170.0*pi1*pi4 + 1.22522*pi1*pi5 + 9.28193*pi1 + 333.2*pi2  + 23
------------------------------------------------------------------------------
                                                                              

                                                                              
2.955*pi2*pi3 - 37664000.0*pi2*pi4 - 76.2033*pi2*pi5 - 227.425*pi2 - 3.04284*p
------------------------------------------------------------------------------
                                                   pi2                        

  2                                                                  2        
i3  + 649919.0*pi3*pi4 - 0.112117*pi3*pi5 + 8.59061*pi3 + 957.343*pi4  + 24108
------------------------------------------------------------------------------
                                                                              

                                           2                         \
4.0*pi4*pi5 - 1531350.0*pi4 + 0.0188369*pi5  - 0.284983*pi5 - 6.26416|
---------------------------------------------------------------------|
                                                                     /",Aref_m2 * (pi3*(pi3 + log(log(log(pi2/log(pi4)))) - (0.876791*pi1**2 - 94.9394*pi1*pi2 - 7.85057*pi1*pi3 + 3010170.0*pi1*pi4 + 1.22522*pi1*pi5 + 9.28193*pi1 + 333.2*pi2**2 + 232.955*pi2*pi3 - 37664000.0*pi2*pi4 - 76.2033*pi2*pi5 - 227.425*pi2 - 3.04284*pi3**2 + 649919.0*pi3*pi4 - 0.112117*pi3*pi5 + 8.59061*pi3 + 957.343*pi4**2 + 241084.0*pi4*pi5 - 1531350.0*pi4 + 0.0188369*pi5**2 - 0.284983*pi5 - 6.26416)/pi2)) * sqrt(2 * rho_in_kg_m3 * deltaP_Pa) * 1000
0.873637981611326,1,0,x3*(-0.914968*x1**2 - x1*x2*x3*exp(x2*log(-x1 + exp(x4)))/x5 + 96.8016*x1*x2 + 7.90522*x1*x3 - 3025420.0*x1*x4 - 1.24632*x1*x5 - 9.30083*x1 - 339.366*x2**2 - 232.707*x2*x3 + 37859000.0*x2*x4 + 76.2719*x2*x5 + 228.141*x2 + 3.05786*x3**2 - 654546.0*x3*x4 + 0.115394*x3*x5 - 8.64012*x3 - 962.365*x4**2 - 243061.0*x4*x5 + 1543760.0*x4 - 0.0187082*x5**2 + 0.285211*x5 + 6.29184)/x2,"mul,x3,div,sub,6.29184+0.285211*x5+1.54376e+06*x4-8.64012*x3+228.141*x2-9.30083*x1-0.0187082*x5**2-2.43061e+05*x4*x5-962.365*x4**2+0.115394*x3*x5-6.54546e+05*x3*x4+3.05786*x3**2+76.2719*x2*x5+3.7859e+07*x2*x4-232.707*x2*x3-339.366*x2**2-1.24632*x1*x5-3.02542e+06*x1*x4+7.90522*x1*x3+96.8016*x1*x2-0.914968*x1**2,mul,div,mul,mul,exp,mul,log,sub,exp,x4,x1,x2,x1,x3,x5,x2,x2",0.0209204053437367,0.0209204053437367,False,pi3*(-0.914968*pi1**2 - pi1*pi2*pi3*exp(pi2*log(-pi1 + exp(pi4)))/pi5 + 96.8016*pi1*pi2 + 7.90522*pi1*pi3 - 3025420.0*pi1*pi4 - 1.24632*pi1*pi5 - 9.30083*pi1 - 339.366*pi2**2 - 232.707*pi2*pi3 + 37859000.0*pi2*pi4 + 76.2719*pi2*pi5 + 228.141*pi2 + 3.05786*pi3**2 - 654546.0*pi3*pi4 + 0.115394*pi3*pi5 - 8.64012*pi3 - 962.365*pi4**2 - 243061.0*pi4*pi5 + 1543760.0*pi4 - 0.0187082*pi5**2 + 0.285211*pi5 + 6.29184)/pi2,"    /                                      /        pi4\                      
    |                               pi2*log\-pi1 + e   /                      
    |              2   pi1*pi2*pi3*e                                          
pi3*|- 0.914968*pi1  - --------------------------------- + 96.8016*pi1*pi2 + 7
    \                                 pi5                                     
------------------------------------------------------------------------------
                                                                              

                                                                              
                                                                              
                                                                              
.90522*pi1*pi3 - 3025420.0*pi1*pi4 - 1.24632*pi1*pi5 - 9.30083*pi1 - 339.366*p
                                                                              
------------------------------------------------------------------------------
                                                                              

                                                                              
                                                                              
  2                                                                           
i2  - 232.707*pi2*pi3 + 37859000.0*pi2*pi4 + 76.2719*pi2*pi5 + 228.141*pi2 + 3
                                                                              
------------------------------------------------------------------------------
                                     pi2                                      

                                                                              
                                                                              
          2                                                                  2
.05786*pi3  - 654546.0*pi3*pi4 + 0.115394*pi3*pi5 - 8.64012*pi3 - 962.365*pi4 
                                                                              
------------------------------------------------------------------------------
                                                                              

                                                                             \
                                                                             |
                                                   2                         |
 - 243061.0*pi4*pi5 + 1543760.0*pi4 - 0.0187082*pi5  + 0.285211*pi5 + 6.29184|
                                                                             /
------------------------------------------------------------------------------
                                                                              ",Aref_m2 * (pi3*(-0.914968*pi1**2 - pi1*pi2*pi3*exp(pi2*log(-pi1 + exp(pi4)))/pi5 + 96.8016*pi1*pi2 + 7.90522*pi1*pi3 - 3025420.0*pi1*pi4 - 1.24632*pi1*pi5 - 9.30083*pi1 - 339.366*pi2**2 - 232.707*pi2*pi3 + 37859000.0*pi2*pi4 + 76.2719*pi2*pi5 + 228.141*pi2 + 3.05786*pi3**2 - 654546.0*pi3*pi4 + 0.115394*pi3*pi5 - 8.64012*pi3 - 962.365*pi4**2 - 243061.0*pi4*pi5 + 1543760.0*pi4 - 0.0187082*pi5**2 + 0.285211*pi5 + 6.29184)/pi2) * sqrt(2 * rho_in_kg_m3 * deltaP_Pa) * 1000
0.8643190187241747,1,0,x1 + log(x5) - (2.7336*x1**2 - 14.2094*x1*x2 - 11.4868*x1*x3 + 5251810.0*x1*x4 + 2.71461*x1*x5 + 8.99711*x1 - 191.386*x2**2 + 230.36*x2*x3 - 44131700.0*x2*x4 - 113.339*x2*x5 - 196.599*x2 - 3.67879*x3**2 + 964364.0*x3*x4 - 0.856156*x3*x5 + 11.5814*x3 + 1129.46*x4**2 + 439164.0*x4*x5 - 2666261.0*x4 + 0.0615415*x5**2 + 0.00901099999999999*x5 - 7.7807 - exp(-x2/x3 + x4 - x5)/x3)/x2,"sub,log,x5,sub,div,sub,add,-7.7807-0.990989*x5-2.66626e+06*x4+11.5814*x3-196.599*x2+8.99711*x1+0.0615415*x5**2+4.39164e+05*x4*x5+1129.46*x4**2-0.856156*x3*x5+9.64364e+05*x3*x4-3.67879*x3**2-113.339*x2*x5-4.41317e+07*x2*x4+230.36*x2*x3-191.386*x2**2+2.71461*x1*x5+5.25181e+06*x1*x4-11.4868*x1*x3-14.2094*x1*x2+2.7336*x1**2,x5,add,div,exp,sub,sub,x4,div,x2,x3,x5,x3,x4,x2,x1",0.0246427864077479,0.0246427864077479,False,pi1 + log(pi5) - (2.7336*pi1**2 - 14.2094*pi1*pi2 - 11.4868*pi1*pi3 + 5251810.0*pi1*pi4 + 2.71461*pi1*pi5 + 8.99711*pi1 - 191.386*pi2**2 + 230.36*pi2*pi3 - 44131700.0*pi2*pi4 - 113.339*pi2*pi5 - 196.599*pi2 - 3.67879*pi3**2 + 964364.0*pi3*pi4 - 0.856156*pi3*pi5 + 11.5814*pi3 + 1129.46*pi4**2 + 439164.0*pi4*pi5 - 2666261.0*pi4 + 0.0615415*pi5**2 + 0.00901099999999999*pi5 - 7.7807 - exp(-pi2/pi3 + pi4 - pi5)/pi3)/pi2,"                                                                              
                                                                              
                                                                              
                           2                                                  
                 2.7336*pi1  - 14.2094*pi1*pi2 - 11.4868*pi1*pi3 + 5251810.0*p
                                                                              
pi1 + log(pi5) - -------------------------------------------------------------
                                                                              

                                                                              
                                                                              
                                                                              
                                                    2                         
i1*pi4 + 2.71461*pi1*pi5 + 8.99711*pi1 - 191.386*pi2  + 230.36*pi2*pi3 - 44131
                                                                              
------------------------------------------------------------------------------
                                                                              

                                                                              
                                                                              
                                                                              
                                                           2                  
700.0*pi2*pi4 - 113.339*pi2*pi5 - 196.599*pi2 - 3.67879*pi3  + 964364.0*pi3*pi
                                                                              
------------------------------------------------------------------------------
                                              pi2                             

                                                                              
                                                                              
                                                                              
                                                2                             
4 - 0.856156*pi3*pi5 + 11.5814*pi3 + 1129.46*pi4  + 439164.0*pi4*pi5 - 2666261
                                                                              
------------------------------------------------------------------------------
                                                                              

                                                                pi2           
                                                              - --- + pi4 - pi
                                                                pi3           
                      2                                      e                
.0*pi4 + 0.0615415*pi5  + 0.00901099999999999*pi5 - 7.7807 - -----------------
                                                                    pi3       
------------------------------------------------------------------------------
                                                                              

 
5
 
 
-
 
-
 ",Aref_m2 * (pi1 + log(pi5) - (2.7336*pi1**2 - 14.2094*pi1*pi2 - 11.4868*pi1*pi3 + 5251810.0*pi1*pi4 + 2.71461*pi1*pi5 + 8.99711*pi1 - 191.386*pi2**2 + 230.36*pi2*pi3 - 44131700.0*pi2*pi4 - 113.339*pi2*pi5 - 196.599*pi2 - 3.67879*pi3**2 + 964364.0*pi3*pi4 - 0.856156*pi3*pi5 + 11.5814*pi3 + 1129.46*pi4**2 + 439164.0*pi4*pi5 - 2666261.0*pi4 + 0.0615415*pi5**2 + 0.00901099999999999*pi5 - 7.7807 - exp(-pi2/pi3 + pi4 - pi5)/pi3)/pi2) * sqrt(2 * rho_in_kg_m3 * deltaP_Pa) * 1000
0.8587010292342964,1,0,(-2.28838*x1**2 + 42.9771*x1*x2 + 17.1986*x1*x3 - 5452640.0*x1*x4 - 3.24485*x1*x5 - x1*exp(x3) - 12.417*x1 - 23.7838*x2**2 - 261.377*x2*x3 + 50450300.0*x2*x4 + 120.256*x2*x5 + 223.341*x2 + 4.72897*x3**2 - 1111170.0*x3*x4 + 0.967425*x3*x5 - 14.778*x3 - 1291.98*x4**2 - 491187.0*x4*x5 + 2980120.0*x4 - 0.0485826*x5**2 - 0.206046*x5 + 10.3861)/x2,"div,sub,10.3861-0.206046*x5+2.98012e+06*x4-14.778*x3+223.341*x2-12.417*x1-0.0485826*x5**2-4.91187e+05*x4*x5-1291.98*x4**2+0.967425*x3*x5-1.11117e+06*x3*x4+4.72897*x3**2+120.256*x2*x5+5.04503e+07*x2*x4-261.377*x2*x3-23.7838*x2**2-3.24485*x1*x5-5.45264e+06*x1*x4+17.1986*x1*x3+42.9771*x1*x2-2.28838*x1**2,mul,exp,add,mul,log,add,x3,mul,x2,x3,sub,x2,x2,x3,x1,x2",0.0270765938114672,0.0270765938114672,False,(-2.28838*pi1**2 + 42.9771*pi1*pi2 + 17.1986*pi1*pi3 - 5452640.0*pi1*pi4 - 3.24485*pi1*pi5 - pi1*exp(pi3) - 12.417*pi1 - 23.7838*pi2**2 - 261.377*pi2*pi3 + 50450300.0*pi2*pi4 + 120.256*pi2*pi5 + 223.341*pi2 + 4.72897*pi3**2 - 1111170.0*pi3*pi4 + 0.967425*pi3*pi5 - 14.778*pi3 - 1291.98*pi4**2 - 491187.0*pi4*pi5 + 2980120.0*pi4 - 0.0485826*pi5**2 - 0.206046*pi5 + 10.3861)/pi2,"             2                                                                
- 2.28838*pi1  + 42.9771*pi1*pi2 + 17.1986*pi1*pi3 - 5452640.0*pi1*pi4 - 3.244
------------------------------------------------------------------------------
                                                                              

                  pi3                           2                             
85*pi1*pi5 - pi1*e    - 12.417*pi1 - 23.7838*pi2  - 261.377*pi2*pi3 + 50450300
------------------------------------------------------------------------------
                                                                              

                                                        2                     
.0*pi2*pi4 + 120.256*pi2*pi5 + 223.341*pi2 + 4.72897*pi3  - 1111170.0*pi3*pi4 
------------------------------------------------------------------------------
                     pi2                                                      

                                             2                                
+ 0.967425*pi3*pi5 - 14.778*pi3 - 1291.98*pi4  - 491187.0*pi4*pi5 + 2980120.0*
------------------------------------------------------------------------------
                                                                              

                   2                         
pi4 - 0.0485826*pi5  - 0.206046*pi5 + 10.3861
---------------------------------------------
                                             ",Aref_m2 * ((-2.28838*pi1**2 + 42.9771*pi1*pi2 + 17.1986*pi1*pi3 - 5452640.0*pi1*pi4 - 3.24485*pi1*pi5 - pi1*exp(pi3) - 12.417*pi1 - 23.7838*pi2**2 - 261.377*pi2*pi3 + 50450300.0*pi2*pi4 + 120.256*pi2*pi5 + 223.341*pi2 + 4.72897*pi3**2 - 1111170.0*pi3*pi4 + 0.967425*pi3*pi5 - 14.778*pi3 - 1291.98*pi4**2 - 491187.0*pi4*pi5 + 2980120.0*pi4 - 0.0485826*pi5**2 - 0.206046*pi5 + 10.3861)/pi2) * sqrt(2 * rho_in_kg_m3 * deltaP_Pa) * 1000
0.8583052638524209,1,0,(-2.66093*x1**2 + 35.5621*x1*x2 + 13.093*x1*x3 - 5645580.0*x1*x4 - 3.19207*x1*x5 - 10.8495*x1 + 24.7235*x2**2 - 259.389*x2*x3 + 49990900.0*x2*x4 + 120.128*x2*x5 + 221.566*x2 + 4.04043*x3**2 - x3**2*exp(-x1)/(2*x4 + exp(x3)) - 1082520.0*x3*x4 + 0.992929*x3*x5 - 12.8195*x3 - 1279.6*x4**2 - 491690.0*x4*x5 + 2974300.0*x4 - 0.048481*x5**2 - 0.257781*x5 + 9.47754)/x2,"div,add,9.47754-0.257781*x5+2.9743e+06*x4-12.8195*x3+221.566*x2-11.8495*x1-0.048481*x5**2-4.9169e+05*x4*x5-1279.6*x4**2+0.992929*x3*x5-1.08252e+06*x3*x4+4.04043*x3**2+120.128*x2*x5+4.99909e+07*x2*x4-259.389*x2*x3+24.7235*x2**2-3.19207*x1*x5-5.64558e+06*x1*x4+13.093*x1*x3+35.5621*x1*x2-2.66093*x1**2,sub,x1,div,x3,div,mul,exp,x1,add,add,exp,x3,x4,x4,x3,x2",0.0272536002620872,0.0272536002620872,False,(-2.66093*pi1**2 + 35.5621*pi1*pi2 + 13.093*pi1*pi3 - 5645580.0*pi1*pi4 - 3.19207*pi1*pi5 - 10.8495*pi1 + 24.7235*pi2**2 - 259.389*pi2*pi3 + 49990900.0*pi2*pi4 + 120.128*pi2*pi5 + 221.566*pi2 + 4.04043*pi3**2 - pi3**2*exp(-pi1)/(2*pi4 + exp(pi3)) - 1082520.0*pi3*pi4 + 0.992929*pi3*pi5 - 12.8195*pi3 - 1279.6*pi4**2 - 491690.0*pi4*pi5 + 2974300.0*pi4 - 0.048481*pi5**2 - 0.257781*pi5 + 9.47754)/pi2,"                                                                              
             2                                                                
- 2.66093*pi1  + 35.5621*pi1*pi2 + 13.093*pi1*pi3 - 5645580.0*pi1*pi4 - 3.1920
                                                                              
                                                                              
------------------------------------------------------------------------------
                                                                              

                                                                              
                                     2                                        
7*pi1*pi5 - 10.8495*pi1 + 24.7235*pi2  - 259.389*pi2*pi3 + 49990900.0*pi2*pi4 
                                                                              
                                                                              
------------------------------------------------------------------------------
                                                                              

                                                     2  -pi1                  
                                             2    pi3 *e                      
+ 120.128*pi2*pi5 + 221.566*pi2 + 4.04043*pi3  - ------------ - 1082520.0*pi3*
                                                          pi3                 
                                                 2*pi4 + e                    
------------------------------------------------------------------------------
                      pi2                                                     

                                                                              
                                                 2                            
pi4 + 0.992929*pi3*pi5 - 12.8195*pi3 - 1279.6*pi4  - 491690.0*pi4*pi5 + 297430
                                                                              
                                                                              
------------------------------------------------------------------------------
                                                                              

                                                
                      2                         
0.0*pi4 - 0.048481*pi5  - 0.257781*pi5 + 9.47754
                                                
                                                
------------------------------------------------
                                                ",Aref_m2 * ((-2.66093*pi1**2 + 35.5621*pi1*pi2 + 13.093*pi1*pi3 - 5645580.0*pi1*pi4 - 3.19207*pi1*pi5 - 10.8495*pi1 + 24.7235*pi2**2 - 259.389*pi2*pi3 + 49990900.0*pi2*pi4 + 120.128*pi2*pi5 + 221.566*pi2 + 4.04043*pi3**2 - pi3**2*exp(-pi1)/(2*pi4 + exp(pi3)) - 1082520.0*pi3*pi4 + 0.992929*pi3*pi5 - 12.8195*pi3 - 1279.6*pi4**2 - 491690.0*pi4*pi5 + 2974300.0*pi4 - 0.048481*pi5**2 - 0.257781*pi5 + 9.47754)/pi2) * sqrt(2 * rho_in_kg_m3 * deltaP_Pa) * 1000
0.8583014083857768,1,0,-x2 + x3 + x4*(x1 + x2/(x1 - x4 + exp(x4))) + (-2.89699*x1**2 + 35.2729*x1*x2 + 13.2266*x1*x3 - 5661040.0*x1*x4 - 3.19157*x1*x5 - 10.5145*x1 + 25.6929*x2**2 - 260.737*x2*x3 + 50042900.0*x2*x4 + 120.123*x2*x5 + 222.094*x2 + 4.18905*x3**2 - 1086400.0*x3*x4 + 0.99356*x3*x5 - 13.4213*x3 - 1281.01*x4**2 - 491773.0*x4*x5 + 2984230.0*x4 - 0.048493*x5**2 - 0.258581*x5 + 9.53524)/x2,"add,add,div,9.53524-0.258581*x5+2.98423e+06*x4-13.4213*x3+222.094*x2-10.5145*x1-0.048493*x5**2-4.91773e+05*x4*x5-1281.01*x4**2+0.99356*x3*x5-1.0864e+06*x3*x4+4.18905*x3**2+120.123*x2*x5+5.00429e+07*x2*x4-260.737*x2*x3+25.6929*x2**2-3.19157*x1*x5-5.66104e+06*x1*x4+13.2266*x1*x3+35.2729*x1*x2-2.89699*x1**2,x2,x3,sub,mul,add,div,x2,add,sub,exp,x4,x4,x1,x1,x4,x2",0.0272553282638031,0.0272553282638031,False,-pi2 + pi3 + pi4*(pi1 + pi2/(pi1 - pi4 + exp(pi4))) + (-2.89699*pi1**2 + 35.2729*pi1*pi2 + 13.2266*pi1*pi3 - 5661040.0*pi1*pi4 - 3.19157*pi1*pi5 - 10.5145*pi1 + 25.6929*pi2**2 - 260.737*pi2*pi3 + 50042900.0*pi2*pi4 + 120.123*pi2*pi5 + 222.094*pi2 + 4.18905*pi3**2 - 1086400.0*pi3*pi4 + 0.99356*pi3*pi5 - 13.4213*pi3 - 1281.01*pi4**2 - 491773.0*pi4*pi5 + 2984230.0*pi4 - 0.048493*pi5**2 - 0.258581*pi5 + 9.53524)/pi2,"                                                         2                    
                 /            pi2       \   - 2.89699*pi1  + 35.2729*pi1*pi2 +
-pi2 + pi3 + pi4*|pi1 + ----------------| + ----------------------------------
                 |                   pi4|                                     
                 \      pi1 - pi4 + e   /                                     

                                                                              
 13.2266*pi1*pi3 - 5661040.0*pi1*pi4 - 3.19157*pi1*pi5 - 10.5145*pi1 + 25.6929
------------------------------------------------------------------------------
                                                                              
                                                                              

    2                                                                         
*pi2  - 260.737*pi2*pi3 + 50042900.0*pi2*pi4 + 120.123*pi2*pi5 + 222.094*pi2 +
------------------------------------------------------------------------------
                                                           pi2                
                                                                              

            2                                                                 
 4.18905*pi3  - 1086400.0*pi3*pi4 + 0.99356*pi3*pi5 - 13.4213*pi3 - 1281.01*pi
------------------------------------------------------------------------------
                                                                              
                                                                              

 2                                                  2                         
4  - 491773.0*pi4*pi5 + 2984230.0*pi4 - 0.048493*pi5  - 0.258581*pi5 + 9.53524
------------------------------------------------------------------------------
                                                                              
                                                                              ",Aref_m2 * (-pi2 + pi3 + pi4*(pi1 + pi2/(pi1 - pi4 + exp(pi4))) + (-2.89699*pi1**2 + 35.2729*pi1*pi2 + 13.2266*pi1*pi3 - 5661040.0*pi1*pi4 - 3.19157*pi1*pi5 - 10.5145*pi1 + 25.6929*pi2**2 - 260.737*pi2*pi3 + 50042900.0*pi2*pi4 + 120.123*pi2*pi5 + 222.094*pi2 + 4.18905*pi3**2 - 1086400.0*pi3*pi4 + 0.99356*pi3*pi5 - 13.4213*pi3 - 1281.01*pi4**2 - 491773.0*pi4*pi5 + 2984230.0*pi4 - 0.048493*pi5**2 - 0.258581*pi5 + 9.53524)/pi2) * sqrt(2 * rho_in_kg_m3 * deltaP_Pa) * 1000
0.858301408289336,1,0,(-2.89699*x1**2 + 35.2729*x1*x2 + 13.2266*x1*x3 - 5661040.0*x1*x4 - 3.19157*x1*x5 - 10.5145*x1 + 24.6929*x2**2 - 259.737*x2*x3 + 50042900.0*x2*x4 + 120.123*x2*x5 + 222.094*x2 + 4.18905*x3**2 - 1086400.0*x3*x4 + 0.99356*x3*x5 - 13.4213*x3 - 1281.01*x4**2 - 491773.0*x4*x5 + 2984230.0*x4 - 0.048493*x5**2 - 0.258581*x5 + 9.53524)/x2,"div,sub,sub,x3,-9.53524-0.741419*x5-2.98423e+06*x4+14.4213*x3-222.094*x2+10.5145*x1+0.048493*x5**2+4.91773e+05*x4*x5+1281.01*x4**2-0.99356*x3*x5+1.0864e+06*x3*x4-4.18905*x3**2-120.123*x2*x5-5.00429e+07*x2*x4+259.737*x2*x3-24.6929*x2**2+3.19157*x1*x5+5.66104e+06*x1*x4-13.2266*x1*x3-35.2729*x1*x2+2.89699*x1**2,x5,x2",0.0272553283070283,0.0272553283070283,False,(-2.89699*pi1**2 + 35.2729*pi1*pi2 + 13.2266*pi1*pi3 - 5661040.0*pi1*pi4 - 3.19157*pi1*pi5 - 10.5145*pi1 + 24.6929*pi2**2 - 259.737*pi2*pi3 + 50042900.0*pi2*pi4 + 120.123*pi2*pi5 + 222.094*pi2 + 4.18905*pi3**2 - 1086400.0*pi3*pi4 + 0.99356*pi3*pi5 - 13.4213*pi3 - 1281.01*pi4**2 - 491773.0*pi4*pi5 + 2984230.0*pi4 - 0.048493*pi5**2 - 0.258581*pi5 + 9.53524)/pi2,"             2                                                                
- 2.89699*pi1  + 35.2729*pi1*pi2 + 13.2266*pi1*pi3 - 5661040.0*pi1*pi4 - 3.191
------------------------------------------------------------------------------
                                                                              

                                      2                                       
57*pi1*pi5 - 10.5145*pi1 + 24.6929*pi2  - 259.737*pi2*pi3 + 50042900.0*pi2*pi4
------------------------------------------------------------------------------
                                                                              

                                              2                               
 + 120.123*pi2*pi5 + 222.094*pi2 + 4.18905*pi3  - 1086400.0*pi3*pi4 + 0.99356*
------------------------------------------------------------------------------
               pi2                                                            

                                   2                                          
pi3*pi5 - 13.4213*pi3 - 1281.01*pi4  - 491773.0*pi4*pi5 + 2984230.0*pi4 - 0.04
------------------------------------------------------------------------------
                                                                              

        2                         
8493*pi5  - 0.258581*pi5 + 9.53524
----------------------------------
                                  ",Aref_m2 * ((-2.89699*pi1**2 + 35.2729*pi1*pi2 + 13.2266*pi1*pi3 - 5661040.0*pi1*pi4 - 3.19157*pi1*pi5 - 10.5145*pi1 + 24.6929*pi2**2 - 259.737*pi2*pi3 + 50042900.0*pi2*pi4 + 120.123*pi2*pi5 + 222.094*pi2 + 4.18905*pi3**2 - 1086400.0*pi3*pi4 + 0.99356*pi3*pi5 - 13.4213*pi3 - 1281.01*pi4**2 - 491773.0*pi4*pi5 + 2984230.0*pi4 - 0.048493*pi5**2 - 0.258581*pi5 + 9.53524)/pi2) * sqrt(2 * rho_in_kg_m3 * deltaP_Pa) * 1000
