r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
0.974377511467217,1,0,(-x3 + 4.66843363376419e+15*exp(-1.02628*x1**2 - 7.27188*x1*x2 - 6.5156*x1*x3 + 1300400.0*x1*x4 - 0.00814965*x1*x5 + 8.82243*x1 - 26.8077*x2**2 - 33.1134*x2*x3 + 6743440.0*x2*x4 + 0.417884*x2*x5 + 43.7748*x2 + 148.131*x3**2 - 4370280.0*x3*x4 - 0.132306*x3*x5 - 185.093*x3 - 2606.49*x4**2 + 19500.9*x4*x5 - 57672000.0*x4 - 0.00357241*x5**2 + 0.228864*x5 + exp(x4)))*exp(-x1*exp(x4)),"div,sub,exp,add,exp,x4,36.0796+0.228864*x5-5.7672e+07*x4-185.093*x3+43.7748*x2+8.82243*x1-0.00357241*x5**2+19500.9*x4*x5-2606.49*x4**2-0.132306*x3*x5-4.37028e+06*x3*x4+148.131*x3**2+0.417884*x2*x5+6.74344e+06*x2*x4-33.1134*x2*x3-26.8077*x2**2-0.00814965*x1*x5+1.3004e+06*x1*x4-6.5156*x1*x3-7.27188*x1*x2-1.02628*x1**2,x3,exp,exp,add,log,x1,x4",0.000691493514152658,0.000691493514152658,False
0.9743745315366333,1,0,x3 + (-x4 + exp(x1*x2*log(2*x3 + x5)))*(-0.293553*x1**2 - 2.06167*x1*x2 - 1.79673*x1*x3 + 356698.0*x1*x4 - 0.0121528*x1*x5 + 2.46132*x1 - 8.52382*x2**2 - 11.0192*x2*x3 + 2236000.0*x2*x4 + 0.16225*x2*x5 + 14.5385*x2 + 51.4522*x3**2 - 1501330.0*x3*x4 - 0.0314607*x3*x5 - 64.7945*x3 - 902.676*x4**2 + 3134.94*x4*x5 - 19976400.0*x4 - 0.00076718*x5**2 + 0.0589569*x5 + 13.0518)*exp(x3),"add,x3,mul,exp,x3,mul,13.0518+0.0589569*x5-1.99764e+07*x4-64.7945*x3+14.5385*x2+2.46132*x1-0.00076718*x5**2+3134.94*x4*x5-902.676*x4**2-0.0314607*x3*x5-1.50133e+06*x3*x4+51.4522*x3**2+0.16225*x2*x5+2.236e+06*x2*x4-11.0192*x2*x3-8.52382*x2**2-0.0121528*x1*x5+3.56698e+05*x1*x4-1.79673*x1*x3-2.06167*x1*x2-0.293553*x1**2,sub,exp,mul,log,add,add,x3,x5,x3,mul,x1,x2,x4",0.0006916585973762821,0.0006916585973762821,False
0.9743658870308204,1,0,-2.19128*x1**2 - 7.48759*x1*x2 - 14.8462*x1*x3 + 3310310.0*x1*x4 - 0.106183*x1*x5 + 21.7869*x1 - 34.4906*x2**2 - 34.9738*x2*x3 + 7424670.0*x2*x4 + 0.767321*x2*x5 + 45.1782*x2 + 182.903*x3**2 - 5891320.0*x3*x4 - 0.0973294*x3*x5 - 236.546*x3 - 3121.93*x4**2 + 17828.9*x4*x5 - 68889500.0*x4 - 0.00350606*x5**2 + 0.203364*x5 + log(log(x1)*log(x3))/log(-x2 + exp(exp(x2))) + 54.8946,"add,54.8946+0.203364*x5-6.88895e+07*x4-236.546*x3+45.1782*x2+21.7869*x1-0.00350606*x5**2+17828.9*x4*x5-3121.93*x4**2-0.0973294*x3*x5-5.89132e+06*x3*x4+182.903*x3**2+0.767321*x2*x5+7.42467e+06*x2*x4-34.9738*x2*x3-34.4906*x2**2-0.106183*x1*x5+3.31031e+06*x1*x4-14.8462*x1*x3-7.48759*x1*x2-2.19128*x1**2,div,log,mul,log,x3,log,x1,log,sub,exp,exp,x2,x2",0.0006921376058926888,0.0006921376058926888,False
0.9743593409236355,1,0,(0.821711*x1**2 + 9.45445*x1*x2 + 7.80951*x1*x3 - 1673750.0*x1*x4 + 0.0269096*x1*x5 - 10.1436*x1 + 44.5677*x2**2 + 52.5452*x2*x3 - 10815300.0*x2*x4 - 0.943796*x2*x5 - 68.3904*x2 - 320.095*x3**2 + 9394490.0*x3*x4 - 0.155431*x3*x5 + 406.198*x3 + 5591.67*x4**2 + 36919.5*x4*x5 + 123719000.0*x4 + 0.00405395*x5**2 + 0.116797*x5 - 87.4397)/(x3 - exp(exp(x1*log(x1 + x3*log(x3) + x4/x5)))),"div,-87.4397+0.116797*x5+1.23719e+08*x4+406.198*x3-68.3904*x2-10.1436*x1+0.00405395*x5**2+36919.5*x4*x5+5591.67*x4**2-0.155431*x3*x5+9.39449e+06*x3*x4-320.095*x3**2-0.943796*x2*x5-1.08153e+07*x2*x4+52.5452*x2*x3+44.5677*x2**2+0.0269096*x1*x5-1.67375e+06*x1*x4+7.80951*x1*x3+9.45445*x1*x2+0.821711*x1**2,sub,x3,exp,exp,mul,log,add,div,x4,x5,add,mul,log,x3,x3,x1,x1",0.0006925004541278022,0.0006925004541278022,False
0.9743525937588384,1,0,log(x2*log(x2 + exp(exp(x4 - x5))))*log(log(0.590069*x1**2 + 5.37972*x1*x2 + 4.17777*x1*x3 - 832742.0*x1*x4 + 0.0575014*x1*x5 - 5.64444*x1 + 27.9217*x2**2 + 30.4136*x2*x3 - 6282150.0*x2*x4 - 0.788338*x2*x5 - 39.7756*x2 - 181.036*x3**2 + 5369710.0*x3*x4 + 0.0252708*x3*x5 + 229.924*x3 + 3155.44*x4**2 - 4371.91*x4*x5 + 69796700.0*x4 + 0.0036316*x5**2 - 0.0725564*x5 - 46.8637)),"mul,log,log,-46.8637-0.0725564*x5+6.97967e+07*x4+229.924*x3-39.7756*x2-5.64444*x1+0.0036316*x5**2-4371.91*x4*x5+3155.44*x4**2+0.0252708*x3*x5+5.36971e+06*x3*x4-181.036*x3**2-0.788338*x2*x5-6.28215e+06*x2*x4+30.4136*x2*x3+27.9217*x2**2+0.0575014*x1*x5-8.32742e+05*x1*x4+4.17777*x1*x3+5.37972*x1*x2+0.590069*x1**2,log,mul,log,add,exp,exp,sub,x4,div,mul,x5,x4,x4,x2,x2",0.0006928745515254265,0.0006928745515254265,False
0.9743477701023211,1,0,log(log(x4 + log(x1*exp(exp(exp(x1)/(1.52328*x1**2 + 5.42683*x1*x2 + 3.39297*x1*x3 - 585894.0*x1*x4 - 0.0760703*x1*x5 - 3.78167*x1 + 20.6326*x2**2 + 23.9063*x2*x3 - 4944940.0*x2*x4 - 0.349335*x2*x5 - 30.9446*x2 - 104.969*x3**2 + 3015650.0*x3*x4 + 0.0471725*x3*x5 + 130.584*x3 + 1856.87*x4**2 - 9982.23*x4*x5 + 41113500.0*x4 + 0.000981925*x5**2 - 0.0597546*x5 + log(-x2 + x3) - 25.1247)))))),"log,log,add,log,mul,x1,exp,exp,div,exp,x1,add,log,sub,x3,x2,-25.1247-0.0597546*x5+4.11135e+07*x4+130.584*x3-30.9446*x2-3.78167*x1+0.000981925*x5**2-9982.23*x4*x5+1856.87*x4**2+0.0471725*x3*x5+3.01565e+06*x3*x4-104.969*x3**2-0.349335*x2*x5-4.94494e+06*x2*x4+23.9063*x2*x3+20.6326*x2**2-0.0760703*x1*x5-5.85894e+05*x1*x4+3.39297*x1*x3+5.42683*x1*x2+1.52328*x1**2,x4",0.0006931420648681241,0.0006931420648681241,False
0.9743391569673475,1,0,-x2 + (-0.532442*x1**2 - 3.86337*x1*x2 - 3.67178*x1*x3 + 731529.0*x1*x4 - 0.00645005*x1*x5 + 4.95634*x1 - 20.1471*x2**2 - 25.435*x2*x3 + 5327810.0*x2*x4 + 0.778503*x2*x5 + 33.3031*x2 + 144.414*x3**2 - 4281520.0*x3*x4 - 0.00692422*x3*x5 - 183.164*x3 - 2519.7*x4**2 + 2866.54*x4*x5 - 55736200.0*x4 - 0.00194776*x5**2 + 0.0159739*x5 + 39.2563)*exp(-x1)*log(x2*x3),"sub,exp,sub,log,39.2563+0.0159739*x5-5.57362e+07*x4-183.164*x3+33.3031*x2+4.95634*x1-0.00194776*x5**2+2866.54*x4*x5-2519.7*x4**2-0.00692422*x3*x5-4.28152e+06*x3*x4+144.414*x3**2+0.778503*x2*x5+5.32781e+06*x2*x4-25.435*x2*x3-20.1471*x2**2-0.00645005*x1*x5+7.31529e+05*x1*x4-3.67178*x1*x3-3.86337*x1*x2-0.532442*x1**2,sub,x1,log,log,mul,x2,x3,x2",0.0006936198724631714,0.0006936198724631714,False
0.9743327258158647,1,0,1.95927141118897e+25*exp(-0.801552*x1**2 - 7.24858*x1*x2 - 5.53099*x1*x3 + 1099380.0*x1*x4 - 0.0666922*x1*x5 + 7.49288*x1 - 25.196*x2**2 - 36.7622*x2*x3 + 7392190.0*x2*x4 + 1.02982*x2*x5 + 41.7993*x2 + 212.783*x3**2 - 6308860.0*x3*x4 - 0.0209351*x3*x5 - 269.898*x3 - 3711.77*x4**2 + 3491.6*x4*x5 - 82104500.0*x4 - 0.00534692*x5**2 + 0.0766833*x5) - log(log(x2 + x4)),"sub,exp,58.2372+0.0766833*x5-8.21045e+07*x4-269.898*x3+41.7993*x2+7.49288*x1-0.00534692*x5**2+3491.6*x4*x5-3711.77*x4**2-0.0209351*x3*x5-6.30886e+06*x3*x4+212.783*x3**2+1.02982*x2*x5+7.39219e+06*x2*x4-36.7622*x2*x3-25.196*x2**2-0.0666922*x1*x5+1.09938e+06*x1*x4-5.53099*x1*x3-7.24858*x1*x2-0.801552*x1**2,log,log,add,x2,x4",0.000693976748924683,0.000693976748924683,False
0.9743284659992432,1,0,(x2 - log(0.373358*x1**2 + 2.96138*x1*x2 + 2.1243*x1*x3 - 415417.0*x1*x4 + 0.0109052*x1*x5 - 2.93378*x1 + 9.78263*x2**2 + 12.8932*x2*x3 - 2620410.0*x2*x4 - 0.197205*x2*x5 - 15.9529*x2 - 58.9594*x3**2 + 1665880.0*x3*x4 + 0.0233149*x3*x5 + 73.8986*x3 + 1043.55*x4**2 - 1778.77*x4*x5 + 23113800.0*x4 + 0.00087403*x5**2 - 0.0466403*x5 - 14.0165))*exp(x3),"mul,sub,x2,log,-14.0165-0.0466403*x5+2.31138e+07*x4+73.8986*x3-15.9529*x2-2.93378*x1+0.00087403*x5**2-1778.77*x4*x5+1043.55*x4**2+0.0233149*x3*x5+1.66588e+06*x3*x4-58.9594*x3**2-0.197205*x2*x5-2.62041e+06*x2*x4+12.8932*x2*x3+9.78263*x2**2+0.0109052*x1*x5-4.15417e+05*x1*x4+2.1243*x1*x3+2.96138*x1*x2+0.373358*x1**2,exp,x3",0.0006942131871358366,0.0006942131871358366,False
0.9743215407485932,1,0,(0.804891*x1**2 + 6.57744*x1*x2 + 8.90838*x1*x3 - 1888920.0*x1*x4 - 0.2865*x1*x5 - 11.2999*x1 + 46.9335*x2**2 + 52.6652*x2*x3 - 11169200.0*x2*x4 - 0.884446*x2*x5 - 67.5428*x2 - 354.23*x3**2 + 10201900.0*x3*x4 - 0.0521514*x3*x5 + 448.221*x3 + 6217.07*x4**2 + 1343.0*x4*x5 + 137625000.0*x4 + 0.00350953*x5**2 + 0.0975211*x5 + exp(x4) - 96.4939)*log(x1*x3*exp(x4)),"mul,sub,exp,x4,96.4939-0.0975211*x5-1.37625e+08*x4-448.221*x3+67.5428*x2+11.2999*x1-0.00350953*x5**2-1343.0*x4*x5-6217.07*x4**2+0.0521514*x3*x5-1.02019e+07*x3*x4+354.23*x3**2+0.884446*x2*x5+1.11692e+07*x2*x4-52.6652*x2*x3-46.9335*x2**2+0.2865*x1*x5+1.88892e+06*x1*x4-8.90838*x1*x3-6.57744*x1*x2-0.804891*x1**2,log,mul,x1,mul,exp,x4,x3",0.0006945976588064541,0.0006945976588064541,False
0.9743213661641413,1,0,log(log(log(x2)*log(0.210542*x1**2 + 2.28712*x1*x2 + 1.94809*x1*x3 - 396557.0*x1*x4 + 0.0492306*x1*x5 - 2.58425*x1 + 24.4344*x2**2 + 17.2472*x2*x3 - 3672350.0*x2*x4 - 0.283595*x2*x5 - 25.3937*x2 - 113.84*x3**2 + 3444440.0*x3*x4 + 0.0396648*x3*x5 + 145.359*x3 + 1971.65*x4**2 - 7233.42*x4*x5 + 43586600.0*x4 + 0.000438573*x5**2 - 0.0835473*x5 - 31.5348))),"log,log,mul,log,-31.5348-0.0835473*x5+4.35866e+07*x4+145.359*x3-25.3937*x2-2.58425*x1+0.000438573*x5**2-7233.42*x4*x5+1971.65*x4**2+0.0396648*x3*x5+3.44444e+06*x3*x4-113.84*x3**2-0.283595*x2*x5-3.67235e+06*x2*x4+17.2472*x2*x3+24.4344*x2**2+0.0492306*x1*x5-3.96557e+05*x1*x4+1.94809*x1*x3+2.28712*x1*x2+0.210542*x1**2,log,x2",0.0006946073527213303,0.0006946073527213303,False
0.9743186772999356,1,0,log(log(x4**2*exp(x1)/(x5*(0.94521*x1**2 + 4.4108*x1*x2 + 3.79887*x1*x3 - 727310.0*x1*x4 - 0.0050391*x1*x5 - 4.88818*x1 + 19.8798*x2**2 + 23.4734*x2*x3 - 4818280.0*x2*x4 - 0.408745*x2*x5 - 30.6674*x2 - 132.559*x3**2 + 3835520.0*x3*x4 + 0.0172244*x3*x5 + 167.36*x3 + 2327.52*x4**2 - 3897.63*x4*x5 + 51518800.0*x4 + 0.00207768*x5**2 - 0.04336*x5 - 34.8047)*log(x5)))),"log,log,div,div,exp,x1,-34.8047-0.04336*x5+5.15188e+07*x4+167.36*x3-30.6674*x2-4.88818*x1+0.00207768*x5**2-3897.63*x4*x5+2327.52*x4**2+0.0172244*x3*x5+3.83552e+06*x3*x4-132.559*x3**2-0.408745*x2*x5-4.81828e+06*x2*x4+23.4734*x2*x3+19.8798*x2**2-0.0050391*x1*x5-7.2731e+05*x1*x4+3.79887*x1*x3+4.4108*x1*x2+0.94521*x1**2,div,x5,mul,x4,div,x4,log,x5",0.0006947566626321034,0.0006947566626321034,False
0.9743186772997877,1,0,log(x1 - log(0.94521*x1**2 + 4.4108*x1*x2 + 3.79887*x1*x3 - 727310.0*x1*x4 - 0.0050391*x1*x5 - 4.88818*x1 + 19.8798*x2**2 + 23.4734*x2*x3 - 4818280.0*x2*x4 - 0.408745*x2*x5 - 30.6674*x2 - 132.559*x3**2 + 3835520.0*x3*x4 + 0.0172244*x3*x5 + 167.36*x3 + 2327.52*x4**2 - 3897.63*x4*x5 + 51518800.0*x4 + 0.00207768*x5**2 - 0.0433600000000001*x5 - 34.8047)),"log,sub,x1,log,add,-34.8047-1.04336*x5+5.15188e+07*x4+167.36*x3-30.6674*x2-4.88818*x1+0.00207768*x5**2-3897.63*x4*x5+2327.52*x4**2+0.0172244*x3*x5+3.83552e+06*x3*x4-132.559*x3**2-0.408745*x2*x5-4.81828e+06*x2*x4+23.4734*x2*x3+19.8798*x2**2-0.0050391*x1*x5-7.2731e+05*x1*x4+3.79887*x1*x3+4.4108*x1*x2+0.94521*x1**2,x5",0.0006947566626403229,0.0006947566626403229,False
0.9743034944218752,1,0,log(1.16116981031029e+22*exp(-0.721648*x1**2 - 6.49171*x1*x2 - 4.8862*x1*x3 + 974249.0*x1*x4 - 0.0684111*x1*x5 + 6.64601*x1 - 29.3974*x2**2 - 34.0988*x2*x3 + 6986250.0*x2*x4 + 0.592341*x2*x5 + 44.6315*x2 + 192.042*x3**2 - 5629560.0*x3*x4 - 0.0937378*x3*x5 - 242.183*x3 - 3365.18*x4**2 + 14466.6*x4*x5 - 74463500.0*x4 - 0.00183589*x5**2 + 0.173888*x5) - log(x3)),"log,sub,exp,50.8063+0.173888*x5-7.44635e+07*x4-242.183*x3+44.6315*x2+6.64601*x1-0.00183589*x5**2+14466.6*x4*x5-3365.18*x4**2-0.0937378*x3*x5-5.62956e+06*x3*x4+192.042*x3**2+0.592341*x2*x5+6.98625e+06*x2*x4-34.0988*x2*x3-29.3974*x2**2-0.0684111*x1*x5+9.74249e+05*x1*x4-4.8862*x1*x3-6.49171*x1*x2-0.721648*x1**2,log,x3",0.0006956000690779027,0.0006956000690779027,False
0.9742963921351225,1,0,(x3 + x4)*(-x3*exp(x2) + x3/(0.405948*x1**2 + 3.85144*x1*x2 + 2.75713*x1*x3 - 562754.0*x1*x4 + 0.0229629*x1*x5 - 3.73212*x1 + 12.6138*x2**2 + 14.9522*x2*x3 - 3005400.0*x2*x4 - 0.119706*x2*x5 - 21.0408*x2 - 62.2425*x3**2 + 1902640.0*x3*x4 + 0.0718709*x3*x5 + 78.6161*x3 + 1084.1*x4**2 - 8574.36*x4*x5 + 23962900.0*x4 + 0.0015207*x5**2 - 0.130849*x5 - 15.4164)),"mul,sub,div,x3,-15.4164-0.130849*x5+2.39629e+07*x4+78.6161*x3-21.0408*x2-3.73212*x1+0.0015207*x5**2-8574.36*x4*x5+1084.1*x4**2+0.0718709*x3*x5+1.90264e+06*x3*x4-62.2425*x3**2-0.119706*x2*x5-3.0054e+06*x2*x4+14.9522*x2*x3+12.6138*x2**2+0.0229629*x1*x5-5.62754e+05*x1*x4+2.75713*x1*x3+3.85144*x1*x2+0.405948*x1**2,mul,x3,exp,x2,add,x4,x3",0.0006959947846395413,0.0006959947846395413,False
0.9742956221232814,1,0,-0.94038*x1**2 - 5.8766*x1*x2 - 6.18713*x1*x3 + 1224290.0*x1*x4 - 0.10072*x1*x5 + 8.30904*x1 - 34.083*x2**2 - 41.0582*x2*x3 + 8603020.0*x2*x4 + 0.828908*x2*x5 + 52.416*x2 - 207.36*x3**2 + 3787630.0*x3*x4 - 0.0680844*x3*x5 + 243.995*x3 + 3968.99*x4**2 + 12673.3*x4*x5 + 88637200.0*x4 - 0.00371574*x5**2 + 0.162635*x5 - 32.776 - (x4 - exp(x3))*log(log(x3))/x3,"sub,-32.776+0.162635*x5+8.86372e+07*x4+243.995*x3+52.416*x2+8.30904*x1-0.00371574*x5**2+12673.3*x4*x5+3968.99*x4**2-0.0680844*x3*x5+3.78763e+06*x3*x4-207.36*x3**2+0.828908*x2*x5+8.60302e+06*x2*x4-41.0582*x2*x3-34.083*x2**2-0.10072*x1*x5+1.22429e+06*x1*x4-6.18713*x1*x3-5.8766*x1*x2-0.94038*x1**2,div,log,log,x3,div,x3,sub,x4,exp,x3",0.0006960375857683912,0.0006960375857683912,False
0.9742936066302607,1,0,log(x2*(-x1 + x3/x4**2) + x2 + log(x4) - log(x3*(0.413096*x1**2 + 2.96977*x1*x2 + 2.37072*x1*x3 - 458696.0*x1*x4 + 0.0149065*x1*x5 - 3.27509*x1 + 11.675*x2**2 + 14.3093*x2*x3 - 2959810.0*x2*x4 - 0.270192*x2*x5 - 18.2681*x2 - 76.4666*x3**2 + 2156660.0*x3*x4 + 0.0248847*x3*x5 + 95.6989*x3 + 1353.94*x4**2 - 3161.14*x4*x5 + 29990100.0*x4 + 0.00114946*x5**2 - 0.0480873*x5 - 19.0413))),"log,add,sub,log,x4,log,mul,-19.0413-0.0480873*x5+2.99901e+07*x4+95.6989*x3-18.2681*x2-3.27509*x1+0.00114946*x5**2-3161.14*x4*x5+1353.94*x4**2+0.0248847*x3*x5+2.15666e+06*x3*x4-76.4666*x3**2-0.270192*x2*x5-2.95981e+06*x2*x4+14.3093*x2*x3+11.675*x2**2+0.0149065*x1*x5-4.58696e+05*x1*x4+2.37072*x1*x3+2.96977*x1*x2+0.413096*x1**2,x3,add,mul,x2,sub,div,div,x3,x4,x4,x1,x2",0.0006961496235528195,0.0006961496235528195,False
0.9742922715246927,1,0,x1 - x4 - log(2.2816*x1**2 + 8.70164*x1*x2 + 8.88319*x1*x3 - 1722140.0*x1*x4 - 0.00874314*x1*x5 - 11.1677*x1 + 43.292*x2**2 + 50.6389*x2*x3 - 10488000.0*x2*x4 - 0.834278*x2*x5 - 65.829*x2 - 278.823*x3**2 + 8073790.0*x3*x4 + 0.0473606*x3*x5 + 351.652*x3 + 4898.92*x4**2 - 8897.57*x4*x5 + 108436000.0*x4 + 0.00727712*x5**2 - 0.132159*x5 - log(log(x4*log((x1 + x5)/(x1*log(x2))))) - 72.5375),"sub,sub,x1,x4,log,sub,-72.5375-0.132159*x5+1.08436e+08*x4+351.652*x3-65.829*x2-11.1677*x1+0.00727712*x5**2-8897.57*x4*x5+4898.92*x4**2+0.0473606*x3*x5+8.07379e+06*x3*x4-278.823*x3**2-0.834278*x2*x5-1.0488e+07*x2*x4+50.6389*x2*x3+43.292*x2**2-0.00874314*x1*x5-1.72214e+06*x1*x4+8.88319*x1*x3+8.70164*x1*x2+2.2816*x1**2,log,log,mul,log,div,div,add,x1,x5,log,x2,x1,x4",0.0006962238449907961,0.0006962238449907961,False
0.9742905460963421,1,0,(1.28358605747048e+24*exp(-0.741545*x1**2 - 6.63127*x1*x2 - 5.1694*x1*x3 + 1029140.0*x1*x4 - 0.0645664*x1*x5 + 6.98865*x1 - 24.3553*x2**2 - 34.2872*x2*x3 + 6880800.0*x2*x4 + 0.929665*x2*x5 + 38.6324*x2 + 202.12*x3**2 - 6006150.0*x3*x4 - 0.0218279*x3*x5 - 256.525*x3 - 3523.21*x4**2 + 3711.75*x4*x5 - 77928300.0*x4 - 0.0049836*x5**2 + 0.077968*x5) - log(log(x2)))*exp(x2),"mul,exp,x2,sub,exp,55.5117+0.077968*x5-7.79283e+07*x4-256.525*x3+38.6324*x2+6.98865*x1-0.0049836*x5**2+3711.75*x4*x5-3523.21*x4**2-0.0218279*x3*x5-6.00615e+06*x3*x4+202.12*x3**2+0.929665*x2*x5+6.8808e+06*x2*x4-34.2872*x2*x3-24.3553*x2**2-0.0645664*x1*x5+1.02914e+06*x1*x4-5.1694*x1*x3-6.63127*x1*x2-0.741545*x1**2,log,log,x2",0.0006963197714876193,0.0006963197714876193,False
0.9742894265266471,1,0,-24.9952*x1**2 - 5.48104*x1*x2 - 57.4789*x1*x3 + 6079920.0*x1*x4 - 0.0986531*x1*x5 + 77.2121*x1 - 31.2899*x2**2 - 38.7559*x2*x3 + 8119340.0*x2*x4 + 0.709033*x2*x5 + 49.4582*x2 + 415.775*x3**2 - 11001800.0*x3*x4 - 0.0862443*x3*x5 - 504.31*x3 - 7620.59*x4**2 + 14739.5*x4*x5 - 169119000.0*x4 - 0.0033795*x5**2 + 0.192173*x5 + exp(x3*exp(x1 - exp((-x1 + exp(x4)*log(x2*log(x2)))/x2))) + 83.1538,"add,exp,mul,exp,sub,x1,exp,div,sub,mul,log,mul,x2,log,x2,exp,x4,x1,x2,x3,83.1538+0.192173*x5-1.69119e+08*x4-504.31*x3+49.4582*x2+77.2121*x1-0.0033795*x5**2+14739.5*x4*x5-7620.59*x4**2-0.0862443*x3*x5-1.10018e+07*x3*x4+415.775*x3**2+0.709033*x2*x5+8.11934e+06*x2*x4-38.7559*x2*x3-31.2899*x2**2-0.0986531*x1*x5+6.07992e+06*x1*x4-57.4789*x1*x3-5.48104*x1*x2-24.9952*x1**2",0.0006963820185300009,0.0006963820185300009,False
0.974289315934309,1,0,(-1.48373*x1**2 - 8.28699*x1*x2 - 9.89669*x1*x3 + 1962250.0*x1*x4 + 0.0090196*x1*x5 + 13.2148*x1 - 51.9905*x2**2 - 55.9265*x2*x3 + 11677500.0*x2*x4 + 0.918018*x2*x5 + 72.4469*x2 + 343.194*x3**2 - 10036100.0*x3*x4 - 0.187692*x3*x5 - 434.119*x3 - 6010.46*x4**2 + 39107.7*x4*x5 - 133002000.0*x4 - 0.00432196*x5**2 + 0.295361*x5 + 92.0518)*exp(-exp(x1) + exp(x2)),"exp,sub,exp,x2,sub,exp,x1,log,92.0518+0.295361*x5-1.33002e+08*x4-434.119*x3+72.4469*x2+13.2148*x1-0.00432196*x5**2+39107.7*x4*x5-6010.46*x4**2-0.187692*x3*x5-1.00361e+07*x3*x4+343.194*x3**2+0.918018*x2*x5+1.16775e+07*x2*x4-55.9265*x2*x3-51.9905*x2**2+0.0090196*x1*x5+1.96225e+06*x1*x4-9.89669*x1*x3-8.28699*x1*x2-1.48373*x1**2",0.0006963881675207344,0.0006963881675207344,False
0.9742881817444441,1,0,log(log(-exp(x4) - exp(x4 + x5*exp(-exp(x2))) + 1.03188087904292e+19*exp(-0.347233*x1**2 - 3.56649*x1*x2 - 2.99875*x1*x3 + 609136.0*x1*x4 - 0.0657702*x1*x5 + 3.98942*x1 - 22.5907*x2**2 - 23.6224*x2*x3 + 4885850.0*x2*x4 + 0.29996*x2*x5 + 30.7696*x2 + 150.737*x3**2 - 4567660.0*x3*x4 - 0.0464738*x3*x5 - 192.29*x3 - 2611.48*x4**2 + 8260.0*x4*x5 - 57729600.0*x4 + 0.00856637*x5**2 + 0.186699*x5))),"log,log,sub,sub,exp,43.7805+0.186699*x5-5.77296e+07*x4-192.29*x3+30.7696*x2+3.98942*x1+0.00856637*x5**2+8260.0*x4*x5-2611.48*x4**2-0.0464738*x3*x5-4.56766e+06*x3*x4+150.737*x3**2+0.29996*x2*x5+4.88585e+06*x2*x4-23.6224*x2*x3-22.5907*x2**2-0.0657702*x1*x5+6.09136e+05*x1*x4-2.99875*x1*x3-3.56649*x1*x2-0.347233*x1**2,exp,x4,exp,add,div,x5,exp,exp,x2,x4",0.0006964512307065601,0.0006964512307065601,False
0.9742873278322839,1,0,(-0.0663498*x1**2 - 1.08558*x1*x2 - 0.618235*x1*x3 + 126839.0*x1*x4 - 0.00265188*x1*x5 + 0.836019*x1 - 5.20938*x2**2 - 5.55192*x2*x3 + 1160000.0*x2*x4 + 0.267922*x2*x5 + 7.25199*x2 + 30.356*x3**2 - 932739.0*x3*x4 + 0.00586418*x3*x5 - 38.7562*x3 - 524.573*x4**2 - 408.383*x4*x5 - 11591900.0*x4 - 0.00042447*x5**2 - 0.0116700000000001*x5 + 8.52749)*exp(-x1)/(x2*(x3 + x4*(2*x2 + x5 - exp(exp(x4))))),"exp,sub,log,div,add,x5,8.52749-1.01167*x5-1.15919e+07*x4-38.7562*x3+7.25199*x2+0.836019*x1-0.00042447*x5**2-408.383*x4*x5-524.573*x4**2+0.00586418*x3*x5-9.32739e+05*x3*x4+30.356*x3**2+0.267922*x2*x5+1.16e+06*x2*x4-5.55192*x2*x3-5.20938*x2**2-0.00265188*x1*x5+1.26839e+05*x1*x4-0.618235*x1*x3-1.08558*x1*x2-0.0663498*x1**2,mul,add,mul,add,add,sub,x2,exp,exp,x4,x2,x5,x4,x3,x2,x1",0.0006964987118820751,0.0006964987118820751,False
0.9742729032748512,1,0,x3*(-0.823518*x1**2 - 6.3933*x1*x2 - 4.94862*x1*x3 + 973270.0*x1*x4 - 0.0431497*x1*x5 + 6.77718*x1 - 26.196*x2**2 - 31.7456*x2*x3 + 6501730.0*x2*x4 + 0.470976*x2*x5 + 41.6183*x2 + 168.349*x3**2 - 4874040.0*x3*x4 - 0.0731528*x3*x5 - 212.453*x3 - 2956.67*x4**2 + 9568.84*x4*x5 - 65444300.0*x4 - 0.00215835*x5**2 + 0.141811*x5 + 44.5496)*exp(x2),"exp,add,add,x2,log,44.5496+0.141811*x5-6.54443e+07*x4-212.453*x3+41.6183*x2+6.77718*x1-0.00215835*x5**2+9568.84*x4*x5-2956.67*x4**2-0.0731528*x3*x5-4.87404e+06*x3*x4+168.349*x3**2+0.470976*x2*x5+6.50173e+06*x2*x4-31.7456*x2*x3-26.196*x2**2-0.0431497*x1*x5+9.7327e+05*x1*x4-4.94862*x1*x3-6.3933*x1*x2-0.823518*x1**2,log,x3",0.0006973010362636059,0.0006973010362636059,False
