_time,n_Fan,P_el_Comp,n_Comp,Q_Kond_outer,Q_Kond_inner,Q_VD,COP_outer,COP_inner,T_eva_in,T_eva_out,T1,T2,T2_dash,T3,T3_a,T3_b,T3_c,T4_dash,T1_dash,m_flow_Comp_Out,m_flow_Kond_Out,density_cond_out,density_ref_cond_out,density_comp_out,density_ref_comp_out,p1,p2,p2_dash,p3,p3_a,p3_c,p4_dash,p1_dash,T_c,T_e,T_con_in,T_con_out,T_cc,T_hyd_rl,T_hyd_vl,V_flow_water,V_flow_air,Superheat_Python,Superheat_VD_out,EEV_opening,Subcooling_3,Subcooling_3a,eta_is,lambda_h,eta_mech,Subcooling_3c,hLevelRec,Superheat_Simulink,hKond_In,hil3/Sensor.hKondOut,hil3/Sensor.sKondIn,sKond_Out,hComp_In,hComp_Out,P_Fan,EEV_Opening
2025-01-23 14:47:46+01:00,2.0,528.4091186523438,30.014209747314453,1.368456244468689,1.6368255615234375,1.3650236129760742,2.595686674118042,3.104729175567627,280.1478799819946,275.47552981376646,283.72567024230955,337.3810791015625,320.1827568054199,305.53935089111326,30.13775062561035,28.578887939453125,28.218748092651367,262.70032062530515,270.76237025260923,0.0046646127700805,0.0035301344394683,486.4287414550781,480.6542663574219,22.80569076538086,22.4699821472168,295943.9992904663,1213622.9515075684,1210571.1936950684,1207519.4358825684,12.047118186950684,12.012938499450684,350463.8433456421,302246.0699081421,307.6007522583008,258.61445369720457,302.78871002197263,308.55055084228513,7.072500228881836,35.07999801635742,30.01000022888184,5.6052330864800345e-05,2015.000732421875,25.07855796813965,24.78777503967285,5.3024001121521,2.2070400714874268,4.31721305847168,1.018040657043457,0.8610967397689819,0.6410555839538574,6.291676044464111,266.0212707519531,25.05887222290039,636.433837890625,285.5310363769531,2.42529559135437,1.2906744480133057,599.7981567382812,,20.92,8.14
2025-01-23 14:47:48+01:00,2.0,528.4091186523438,30.014209747314453,1.368456244468689,1.6368255615234375,1.3650236129760742,2.595686674118042,3.104729175567627,280.1478799819946,275.47552981376646,283.72567024230955,337.3810791015625,320.1827568054199,305.53935089111326,30.13775062561035,28.578887939453125,28.218748092651367,262.70032062530515,270.76237025260923,0.0046646127700805,0.0035301344394683,486.4287414550781,480.6542663574219,22.80569076538086,22.4699821472168,295943.9992904663,1213622.9515075684,1210571.1936950684,1207519.4358825684,12.047118186950684,12.012938499450684,350463.8433456421,302246.0699081421,307.6007522583008,258.61445369720457,302.78871002197263,308.55055084228513,7.072499752044678,35.099998474121094,30.0,5.6001463996039495e-05,2014.1998291015625,25.07855796813965,24.78777503967285,5.3024001121521,2.2070400714874268,4.31721305847168,1.018040657043457,0.8610967397689819,0.6410555839538574,6.291676044464111,266.0212707519531,25.05887222290039,636.433837890625,285.5310363769531,2.42529559135437,1.2906744480133057,599.7981567382812,671.7066040039062,20.92,8.14
2025-01-23 14:47:50+01:00,2.0,528.711669921875,29.97150993347168,1.3392175436019895,1.637157678604126,1.3613440990447998,2.615451574325561,3.105780839920044,280.18787994384763,275.47552981376646,283.7456697463989,337.4010833740234,320.56275405883787,305.55935134887693,30.167749404907227,28.58685302734375,28.228748321533203,262.75032081604,270.76237025260923,0.0046621241569519,0.0035215620994567,486.4335021972656,480.6439208984375,22.817611694335938,22.10731315612793,299377.2268295288,1210327.0530700684,1211913.9671325684,1206664.9436950684,12.012938499450684,12.069090843200684,349975.5620956421,303588.8433456421,307.90149917602537,259.5327257156372,302.8087085723877,308.5705513000488,7.06749963760376,35.07999801635742,30.01000022888184,5.6052330864800345e-05,1955.0201416015625,23.995576858520508,25.150983810424805,5.3024001121521,2.744933605194092,4.325701713562012,1.035424828529358,0.84919673204422,0.6351965069770813,6.277432918548584,265.2974548339844,25.03643798828125,636.7166748046875,285.5553283691406,2.4285459518432617,1.2905588150024414,599.4812622070312,671.8057250976562,20.92,8.14
2025-01-23 14:47:52+01:00,2.0,526.98388671875,29.957332611083984,1.3463249206542969,1.640920877456665,1.3675127029418943,2.551512718200684,3.109821557998657,280.22787990570066,275.47552981376646,283.72567024230955,337.4110778808593,320.6827568054199,305.55935134887693,30.167749404907227,28.58685302734375,28.228748321533203,262.73032035827634,270.76237025260923,0.0046720495223999,0.0035256333351135,486.4249267578125,480.6906127929688,22.819042205810547,22.48126602172852,294952.2018432617,1208251.8577575684,1206542.8733825684,1213378.8108825684,12.037352561950684,12.016600608825684,355590.7964706421,312988.2574081421,307.93530120849607,258.898233795166,302.8087085723877,308.5705513000488,7.065000057220459,35.099998474121094,30.01000022888184,5.544195810953776e-05,2017.092041015625,25.26611518859864,24.346677780151367,5.3024001121521,2.2028050422668457,4.329945087432861,1.0456137657165527,0.868325412273407,0.6360551714897156,6.357991695404053,264.32781982421875,25.35940170288086,636.3471069335938,285.5296630859375,2.427207469940185,1.290543794631958,599.7132568359375,671.7305908203125,20.92,8.14
2025-01-23 14:47:54+01:00,2.0,526.4584350585938,29.961645126342773,1.3500134944915771,1.6385213136672974,1.3662892580032349,2.558506727218628,3.105278491973877,280.23787965774534,275.4655298233032,283.7456697463989,337.4110778808593,320.30275573730466,305.53935089111326,30.167749404907227,28.584716796875,28.228748321533203,262.73032035827634,270.76237025260923,0.0046720495223999,0.0035256333351135,486.4249267578125,480.7179260253906,22.819042205810547,22.83204460144043,300292.7541732788,1220947.1702575684,1214477.4436950684,1216918.8499450684,12.037352561950684,12.028807640075684,354492.1636581421,307495.0933456421,308.460676574707,260.0851243972778,302.7787097930908,308.580549621582,7.072499752044678,35.06999969482422,30.0,5.62557856241862e-05,2027.1036376953125,24.6543025970459,24.3193302154541,5.3024001121521,2.4889960289001465,4.3723649978637695,1.0101158618927002,0.8484875559806824,0.641670286655426,6.367991924285889,266.66314697265625,24.044906616210938,635.085205078125,285.5279235839844,2.421548366546631,1.2904874086380005,599.5906372070312,671.2846069335938,20.92,8.14
2025-01-23 14:47:56+01:00,2.0,525.9920959472656,29.940149307250977,1.3658961057662964,1.637709617614746,1.366812229156494,2.5816004276275635,3.108110189437866,280.20787992477415,275.4455298423767,283.7456697463989,337.4210800170898,320.1627563476562,305.55935134887693,30.167749404907227,28.58624267578125,28.248748779296875,262.7203210830688,270.74237003326414,0.0046775364875793,0.003529541015625,486.4373168945313,480.6903381347656,22.843360900878903,22.72714614868164,302505.2785873413,1215942.2874450684,1212280.1780700684,1202636.6233825684,12.022704124450684,12.049559593200684,349609.3511581421,308349.5855331421,307.88460006713865,258.59202041625974,302.78871002197263,308.580549621582,7.077499866485596,35.06999969482422,30.0,5.62557856241862e-05,1988.0361328125,24.3540267944336,24.56469821929932,5.3024001121521,2.620551109313965,4.342674732208252,1.0175343751907349,0.8447580933570862,0.6409911513328552,6.366465091705322,266.6358337402344,25.153648376464844,635.3678283691406,285.52806091308594,2.423367142677307,1.2906000018119812,599.6020812988281,,20.92,8.14
2025-01-23 14:47:58+01:00,2.0,525.5257568359375,29.91865348815918,1.350843071937561,1.6339287161827087,1.3624247312545776,2.558240056037903,3.100790977478028,280.2178799152374,275.4255298614502,283.7456697463989,337.4210800170898,320.3377555847168,305.56435050964353,30.177749633789062,28.590972900390625,28.23874855041504,262.7203210830688,270.7373700380325,0.004660842180252,0.0035204956531524,486.4165802001953,480.6627502441406,22.809505462646484,22.62224769592285,298843.1692123413,1215454.0061950684,1216674.7093200684,1205566.3108825684,12.039793968200684,12.033080101013184,351440.4058456421,302673.3160018921,307.84023704528806,258.68923177719114,302.7837099075317,308.5755504608154,7.084999561309815,35.06999969482422,30.01000022888184,5.544195810953776e-05,2000.18359375,24.570900917053223,24.81006622314453,5.3024001121521,2.433423399925232,4.32267427444458,1.023084819316864,0.8458616733551025,0.6378902196884155,6.315583944320679,266.6085205078125,25.060176849365234,635.6504516601562,285.5281982421875,2.4251859188079834,1.290712594985962,599.613525390625,671.71923828125,20.92,8.14
2025-01-23 14:48:00+01:00,2.0,527.2495727539062,29.98026657104492,1.3357900381088257,1.6301478147506714,1.3580372333526611,2.534879684448242,3.0934717655181885,280.22787990570066,275.40552988052366,283.7456697463989,337.4210800170898,320.5127548217773,305.56934967041013,30.1877498626709,28.595703125,28.228748321533203,262.7203210830688,270.7323700428009,0.0046441478729248,0.0035114502906799,486.3958435058594,480.6717529296875,22.775650024414062,22.42351531982422,295181.0598373413,1214965.7249450684,1221069.2405700684,1208495.9983825684,12.056883811950684,12.016600608825684,353271.4605331421,296997.0464706421,307.7958740234375,258.78644313812254,302.7787097930908,308.5705513000488,7.082499980926514,35.06999969482422,30.0,5.549282497829861e-05,1973.975341796875,24.78777503967285,24.617307662963867,5.3024001121521,2.246295690536499,4.302673816680908,1.0286352634429932,0.8469652533531189,0.6347892880439758,6.264702796936035,266.66314697265625,24.966705322265625,636.8128662109375,285.55780029296875,2.429405450820923,1.2906383275985718,599.72802734375,671.82666015625,20.92,8.14
2025-01-23 14:48:02+01:00,2.0,528.1111450195312,29.986064910888672,1.3563709259033203,1.6318293809890747,1.3580195903778076,2.5704774856567383,3.09250283241272,280.20787992477415,275.40552988052366,283.7456697463989,337.4210800170898,320.7527565002441,305.55935134887693,30.1877498626709,28.58740234375,28.228748321533203,262.7203210830688,270.74237003326414,0.0046463265419006,0.0035456092357635,486.4282531738281,480.72698974609375,22.7656364440918,22.475868225097656,302047.5149154663,1217895.4124450684,1221191.3108825684,1208862.2093200684,12.032469749450684,12.036131858825684,350341.7730331421,301147.4370956421,307.871923828125,259.3787502288818,302.7787097930908,308.55055084228513,7.089999198913574,35.06999969482422,30.01000022888184,5.620492299397786e-05,1966.14404296875,24.5139102935791,25.155975341796875,5.3024001121521,2.805243730545044,4.232259750366211,1.0253902673721311,0.8383920788764954,0.6334447860717773,6.261969566345215,265.9666442871094,24.906883239746094,636.5358276367188,285.4735107421875,2.42801284790039,1.2903575897216797,599.8627319335938,671.7377319335938,20.92,8.14
2025-01-23 14:48:04+01:00,2.0,525.987548828125,29.956443786621094,1.3574975728988647,1.634827733039856,1.3644120693206787,2.5813913345336914,3.1054935455322266,280.1578797340393,275.40552988052366,283.72567024230955,337.4110778808593,320.3727554321289,305.56934967041013,30.1877498626709,28.596710205078125,28.218748092651367,262.7203210830688,270.7323700428009,0.0046630816459655,0.0035243933200836,486.4029846191406,480.706298828125,22.78995513916016,22.25390625,304488.9211654663,1220580.9593200684,1217407.1311950684,1208862.2093200684,12.038573265075684,12.044676780700684,357177.7105331421,309936.4995956421,308.08720245361326,259.817142868042,302.78871002197263,308.55055084228513,7.085000038146973,35.07999801635742,30.01000022888184,5.544195810953776e-05,1983.49755859375,24.976322174072266,24.40550422668457,5.3024001121521,2.340130090713501,4.326916694641113,1.033610224723816,0.86013263463974,0.638858437538147,6.247724533081055,265.9120178222656,24.97661590576172,636.0078125,285.4182434082031,2.4277894496917725,1.2905114889144895,599.6324462890625,672.0517578125,20.92,8.14
