_time,n_Fan,P_el_Comp,n_Comp,Q_Kond_outer,Q_Kond_inner,Q_VD,COP_outer,COP_inner,T_eva_in,T_eva_out,T1,T2,T2_dash,T3,T3_a,T3_b,T3_c,T4_dash,T1_dash,m_flow_Comp_Out,m_flow_Kond_Out,density_cond_out,density_ref_cond_out,density_comp_out,density_ref_comp_out,p1,p2,p2_dash,p3,p3_a,p3_c,p4_dash,p1_dash,T_c,T_e,T_con_in,T_con_out,T_cc,T_hyd_rl,T_hyd_vl,V_flow_water,V_flow_air,Superheat_Python,Superheat_VD_out,EEV_opening,Subcooling_3,Subcooling_3a,eta_is,lambda_h,eta_mech,Subcooling_3c,hLevelRec,Superheat_Simulink,hKond_In,hil3/Sensor.hKondOut,hil3/Sensor.sKondIn,sKond_Out,hComp_In,hComp_Out,P_Fan,EEV_Opening
2025-01-29 14:04:16+01:00,4.0,1516.7117919921875,75.20870971679688,5.266266345977783,5.469223976135254,4.138305187225342,3.4708681106567383,3.60463285446167,280.3578800201416,269.12553014755247,270.63567008972166,337.3010772705078,329.8727554321289,305.6493515014648,33.21774673461914,32.09063720703125,32.51874923706055,283.6803201675415,264.37237014770506,0.0147665748596191,0.0137792339324951,480.1297302246094,480.60748291015625,22.739410400390625,23.367795944213867,333785.7723236084,1252319.2405700684,1221069.2405700684,1230590.7249450684,12.091063499450684,12.094725608825684,651733.3507537842,336181.6167831421,308.15024795532224,261.9864906311035,303.04870834350584,308.580549621582,6.747499465942383,35.32999801635742,29.979999542236328,0.0002281258646647,2969.3505859375,8.524724960327148,9.01416301727295,8.496000289916992,2.5032434463500977,1.4382786750793457,0.6896999478340149,0.9034101366996764,0.914081335067749,2.1161131858825684,244.56607055664065,8.754791259765625,656.2487182617188,285.7226257324219,2.4888916015625,1.2910796403884888,576.5494995117188,670.5503540039062,19.56,28.1
2025-01-29 14:04:18+01:00,4.0,1517.5598754882812,75.2197494506836,5.278088092803955,5.461230516433716,4.139163017272949,3.465869665145874,3.604956865310669,280.2928799629211,269.0805300712585,270.6756700515747,337.2810806274414,329.9627555847168,305.639351272583,33.2027473449707,32.09309387207031,32.52874946594238,283.6803201675415,264.6873702049255,0.0147375645637512,0.0137824373245239,480.11566162109375,480.6038665771485,22.75705337524414,23.175665855407715,331573.25983047485,1245849.5140075684,1216186.4280700684,1225036.5257263184,12.088011741638184,12.084349632263184,653503.3702850342,337768.5308456421,308.2385066986084,261.9073595046997,303.04870834350584,308.5655502319336,6.737500190734863,35.31999969482422,30.0,0.0002279223971896,2951.86376953125,8.771331787109375,8.854027271270752,8.496000289916992,2.3603439331054688,1.4863467812538147,0.6875493228435516,0.9041138589382172,0.9104376137256622,2.157649874687195,245.9317779541016,8.853818893432617,656.3641357421875,285.7247009277344,2.4893176555633545,1.2910995483398438,576.7346496582031,,19.56,28.1
2025-01-29 14:04:20+01:00,4.0,1518.407958984375,75.23078918457031,5.289909839630127,5.453237056732178,4.140020847320557,3.4608712196350098,3.605280876159668,280.22787990570066,269.0355299949646,270.7156700134277,337.261083984375,330.05275573730466,305.62935104370115,33.187747955322266,32.095550537109375,32.53874969482422,283.6803201675415,265.002370262146,0.0147085542678833,0.0137856407165527,480.1015930175781,480.6002502441406,22.774696350097656,22.98353576660156,329360.7473373413,1239379.7874450684,1211303.6155700684,1219482.3265075684,12.084959983825684,12.073973655700684,655273.3898162842,339355.4449081421,308.3267654418945,261.8282283782959,303.04870834350584,308.55055084228513,6.717499732971191,35.31999969482422,30.0,0.0002280750020345,3061.81298828125,9.017938613891602,8.693891525268555,8.496000289916992,2.21744441986084,1.5344148874282837,0.6853986978530884,0.9048175811767578,0.9067938923835754,2.1991865634918213,247.2974853515625,8.95284652709961,656.4795532226562,285.7267761230469,2.489743709564209,1.2911194562911987,576.9197998046875,670.7719116210938,19.56,28.1
2025-01-29 14:04:22+01:00,4.0,1517.1663818359375,75.15765380859375,5.247352123260498,5.470820903778076,4.13541841506958,3.453666925430298,3.600748062133789,280.2878798484802,268.7755302429199,270.77567019462583,337.2510818481445,330.1927551269531,305.6093505859375,33.187747955322266,32.087921142578125,32.50874710083008,283.6603206634521,264.582370185852,0.0147422590255737,0.0137601852416992,480.1173095703125,480.6289978027344,22.64976501464844,23.23199844360352,337829.3514251709,1243163.9671325684,1214477.4436950684,1215331.9358825684,12.075194358825684,12.075194358825684,651611.2804412842,347167.9449081421,308.3896011352539,261.73126831054685,303.03871002197263,308.55055084228513,6.695000171661377,35.32999801635742,30.0,0.000229143134223,2951.0625,9.144977569580078,8.337602615356445,8.496000289916992,2.2681679725646973,1.459437608718872,0.6999253034591675,0.9207282066345216,0.9087942242622375,2.151510715484619,245.90447998046875,8.539172172546387,656.4730224609375,285.6681823730469,2.4880211353302,1.2909489870071411,576.7869262695312,670.4421997070312,19.56,28.1
2025-01-29 14:04:24+01:00,4.0,1518.48583984375,75.12364196777344,5.2510271072387695,5.420596122741699,4.081863880157471,3.460360050201416,3.572103977203369,280.2478798866272,268.5455302238464,270.77567019462583,337.24107971191404,330.31275405883787,305.6093505859375,33.187747955322266,32.079315185546875,32.498748779296875,283.6603206634521,264.24237003326414,0.0145961456298828,0.0137647428512573,480.1349487304688,480.6325988769531,22.75419235229492,23.285947799682617,331115.4842376709,1249023.3421325684,1221557.5218200684,1215209.8655700684,12.095946311950684,12.080077171325684,659057.5695037842,347900.3667831421,308.56519927978513,261.5927499771118,303.04870834350584,308.5705513000488,6.672499656677246,35.32999801635742,30.0,0.0002280750020345,2977.537841796875,8.593639373779297,8.655284881591797,8.496000289916992,2.6167807579040527,1.4878995418548584,0.68489009141922,0.892819344997406,0.9036071300506592,2.18267035484314,245.2352905273437,7.841366767883301,657.0398559570312,285.6680908203125,2.489152193069458,1.2909414768218994,576.791259765625,670.2926635742188,19.56,28.1
2025-01-29 14:04:26+01:00,4.0,1517.980224609375,75.08789825439453,5.229160308837891,5.443580150604248,4.09927773475647,3.458150863647461,3.592975258827209,280.2178799152374,268.4905301570892,270.7356701135635,337.2260803222656,330.32775535583494,305.59935035705564,33.1977481842041,32.08290100097656,32.498748779296875,283.6503204345703,264.1823700904846,0.0146567907333374,0.0137670793533325,480.1247100830078,480.6211242675781,22.708892822265625,23.195688247680664,329665.91119766235,1251098.5374450684,1222656.1546325684,1219177.1507263184,12.083739280700684,12.082518577575684,654479.9327850342,342407.2027206421,308.2396873474121,261.8068050384521,303.04370918273924,308.55055084228513,6.657500267028809,35.31999969482422,30.0,0.0002278715345594,2997.427490234375,8.495786666870117,8.494317054748535,8.496000289916992,2.616276741027832,1.4646229147911072,0.6828730404376984,0.8996824026107788,0.9104223549365996,2.1628578901290894,245.0167694091797,8.167325496673584,657.0432739257812,285.64012145996094,2.490150809288025,1.2908539175987244,576.6719360351562,,19.56,28.1
2025-01-29 14:04:28+01:00,4.0,1517.474609375,75.05215454101562,5.207293510437012,5.466564178466797,4.116691589355469,3.455941677093506,3.61384654045105,280.18787994384763,268.435530090332,270.6956700325012,337.2110809326172,330.342756652832,305.5893501281738,33.20774841308594,32.08648681640625,32.498748779296875,283.64032020568845,264.12237014770506,0.0147174358367919,0.0137694158554077,480.1144714355469,480.6096496582031,22.663593292236328,23.10542869567871,328216.3381576538,1253173.7327575684,1223754.7874450684,1223144.4358825684,12.071532249450684,12.084959983825684,649902.2960662842,336914.0386581421,307.91417541503904,262.02086009979246,303.03871002197263,308.53055038452146,6.662499904632568,35.31999969482422,30.01999855041504,0.0002278715345594,2995.4697265625,8.397933959960938,8.333349227905273,8.496000289916992,2.615772724151612,1.441346287727356,0.6808559894561768,0.9065454602241516,0.9172375798225404,2.143045425415039,244.7982482910156,8.493284225463867,657.0466918945312,285.6121520996094,2.491149425506592,1.290766358375549,576.5526123046875,670.6929931640625,19.56,28.1
2025-01-29 14:04:30+01:00,4.0,1516.6639404296875,75.25596618652344,5.261728286743164,5.445742607116699,4.107665061950684,3.471994161605835,3.5934174060821533,280.25787963867185,268.2955302238464,270.6656700611114,337.1910842895508,330.3827537536621,305.6093505859375,33.187747955322266,32.076171875,32.50874710083008,283.6603206634521,264.4523700714111,0.0146594343185424,0.0137612342834472,480.14068603515625,480.646484375,22.69935607910156,23.301986694335938,332336.1873626709,1240966.7015075684,1216308.4983825684,1216674.7093200684,12.071532249450684,12.082518577575684,664428.6632537842,343017.5542831421,307.9522003173828,262.21285285949705,303.03871002197263,308.55055084228513,6.679999828338623,35.31999969482422,30.049999237060547,0.0002281258646647,3024.30322265625,8.313348770141602,8.628239631652832,8.496000289916992,2.570551872253418,1.5428681373596191,0.6822094321250916,0.8906663656234741,0.9098889231681824,2.1738171577453613,245.399169921875,8.60793685913086,656.8134155273438,285.66705322265625,2.4892404079437256,1.2909128665924072,576.4353637695312,670.232421875,19.56,28.1
2025-01-29 14:04:32+01:00,4.0,1518.6724853515625,75.12606811523438,5.229637622833252,5.454626560211182,4.108514785766602,3.4447290897369385,3.592928171157837,280.3178800582885,268.185530090332,270.6256700992584,337.1610778808593,330.3727554321289,305.5793518066406,33.187747955322266,32.076171875,32.51874923706055,283.6203207015991,264.252370262146,0.0147078733444213,0.0137463016510009,480.0987243652344,480.7021179199219,22.67122268676757,23.11393928527832,333251.7147064209,1240844.6311950684,1214599.5140075684,1198486.2327575684,12.075194358825684,12.082518577575684,647827.1007537842,335327.1245956421,308.22589721679685,262.4854797363281,303.0287097930908,308.53055038452146,6.672499656677246,35.32999801635742,30.049999237060547,0.000227769809299,2966.1025390625,7.845619678497314,7.859330177307129,8.496000289916992,3.122034788131714,1.5005892515182495,0.6874399781227112,0.8800904154777527,0.9055124521255492,2.1061110496521,247.9257202148437,8.512323379516602,656.4730834960938,285.6086730957031,2.491359233856201,1.2906867265701294,576.24267578125,670.4235229492188,19.56,28.1
2025-01-29 14:04:34+01:00,4.0,1516.461669921875,75.20582580566406,5.2699480056762695,5.4593682289123535,4.114587783813477,3.4485838413238525,3.6006617546081543,280.4678796768188,268.0955304145813,270.5856701374054,337.1610778808593,330.342756652832,305.5893501281738,33.20774841308594,32.0889892578125,32.51874923706055,283.64032020568845,264.1323703765869,0.0147078733444213,0.0137463016510009,480.0987243652344,480.7039184570313,22.67122268676757,23.195959091186523,332641.3631439209,1257812.4046325684,1231811.4280700684,1219726.4671325684,12.088622093200684,12.077635765075684,659057.5695037842,347656.2261581421,308.38123931884763,262.39705696105955,303.03871002197263,308.53055038452146,6.694999694824219,35.32999801635742,30.06999969482422,0.0002284819030761,2981.275390625,8.485854148864746,7.913870334625244,8.496000289916992,2.846444845199585,1.5417330265045166,0.6889574527740479,0.89845210313797,0.9101442098617554,2.166900396347046,246.1229858398437,8.479198455810547,656.79736328125,285.6105651855469,2.4893810749053955,1.2907154560089111,576.4845581054688,670.0867919921875,19.56,28.1
