_time,n_Fan,P_el_Comp,n_Comp,Q_Kond_outer,Q_Kond_inner,Q_VD,COP_outer,COP_inner,T_eva_in,T_eva_out,T1,T2,T2_dash,T3,T3_a,T3_b,T3_c,T4_dash,T1_dash,m_flow_Comp_Out,m_flow_Kond_Out,density_cond_out,density_ref_cond_out,density_comp_out,density_ref_comp_out,p1,p2,p2_dash,p3,p3_a,p3_c,p4_dash,p1_dash,T_c,T_e,T_con_in,T_con_out,T_cc,T_hyd_rl,T_hyd_vl,V_flow_water,V_flow_air,Superheat_Python,Superheat_VD_out,EEV_opening,Subcooling_3,Subcooling_3a,eta_is,lambda_h,eta_mech,Subcooling_3c,hLevelRec,Superheat_Simulink,hKond_In,hil3/Sensor.hKondOut,hil3/Sensor.sKondIn,sKond_Out,hComp_In,hComp_Out,P_Fan,EEV_Opening
2025-01-23 16:01:58+01:00,4.0,543.7811279296875,29.92357635498047,1.892759203910828,2.1919963359832764,1.8477846384048464,3.484532594680786,4.035422325134277,280.68787994384763,276.84552969932554,283.655669593811,332.4410766601562,320.5227569580078,305.4893516540527,31.1877498626709,29.8333740234375,29.768749237060547,270.7903200626373,274.60236992836,0.0062450041770935,0.0051136212348937,484.1570739746094,480.8078308105469,22.65644073486328,22.67726707458496,381240.5824661255,1224487.2093200684,1218627.8343200684,1208740.1390075684,12.017821311950684,12.012938499450684,454711.8663787842,384765.5773162842,307.7536262512207,266.23136510849,302.8887084960937,308.4105514526367,6.349999904632568,34.91999816894531,29.979999542236328,8.219651963975693e-05,1995.73388671875,17.443584442138672,17.572912216186523,5.576000213623047,2.330908298492432,3.166748285293579,0.9201781153678894,0.8827159404754639,0.7436954379081726,4.704987049102783,250.80734252929688,17.49966812133789,636.5311279296875,285.33380126953125,2.429762363433838,1.2899127006530762,596.6128540039062,661.7799682617188,19.56,9.85
2025-01-23 16:02:00+01:00,4.0,546.4382934570312,29.981969833374023,1.899715542793274,2.1941287517547607,1.8540728092193604,3.4814133644104004,4.020954132080078,280.6378797531128,276.84552969932554,283.655669593811,332.4410766601562,320.2527565002441,305.4993499755859,31.19775009155273,29.82525634765625,29.75874900817871,270.78032007217405,274.6223699092865,0.0062502040863037,0.0051026463508605,484.1852111816406,480.7931518554688,22.63975143432617,22.55520439147949,377120.7094192505,1229492.0921325684,1221069.2405700684,1214721.5843200684,11.989745140075684,11.999510765075684,449340.7726287842,384643.5070037842,307.66870346069334,265.0694631576538,302.8887084960937,308.4205497741699,6.357499599456787,34.91999816894531,29.959999084472656,8.209479437934028e-05,2010.150634765625,18.58595848083496,18.14764976501465,5.576000213623047,1.6796754598617554,3.212259292602539,0.9530096650123596,0.9137437343597412,0.7374461889266968,4.610002040863037,253.63433837890625,17.261926651000977,636.33203125,285.2828674316406,2.432312726974488,1.2898317575454712,596.9904174804688,661.9837036132812,19.56,9.85
2025-01-23 16:02:02+01:00,4.0,545.8152465820312,29.992794036865234,1.899004340171814,2.191375494003296,1.851948082447052,3.488845109939575,4.0275719165802,280.6278797626495,276.84552969932554,283.64566984176633,332.4410766601562,320.407755279541,305.4943508148193,31.19775009155273,29.82525634765625,29.77374839782715,270.7853200674057,274.6123699188232,0.0062371907234191,0.0051007580757141,484.1697235107422,480.800033569336,22.63998985290528,22.694052696228027,379218.7929153442,1221923.7327575684,1220397.8538513184,1219848.5374450684,11.994627952575684,12.003172874450684,448425.2452850342,384155.2257537842,307.90527191162107,265.6752056121826,302.8787092208862,308.4205497741699,6.362500190734863,34.91999816894531,29.94999885559082,8.209479437934028e-05,1974.642822265625,17.875727653503418,17.714731216430664,5.576000213623047,2.126192271709442,3.1987563371658325,0.9381937086582184,0.9010439515113832,0.740037739276886,4.58586049079895,253.2860870361328,17.318324089050293,636.6485900878906,285.3078308105469,2.431440114974976,1.2898560166358948,596.7632751464844,,19.56,9.85
2025-01-23 16:02:04+01:00,4.0,545.1921997070312,30.003618240356445,1.898293137550354,2.188622236251831,1.849823355674744,3.49627685546875,4.034189701080322,280.61787977218626,276.84552969932554,283.63567008972166,332.4410766601562,320.56275405883787,305.4893516540527,31.19775009155273,29.82525634765625,29.788747787475582,270.7903200626373,274.60236992836,0.0062241773605346,0.0050988698005676,484.15423583984375,480.8069152832031,22.64022827148437,22.83290100097656,381316.876411438,1214355.3733825684,1219726.4671325684,1224975.4905700684,11.999510765075684,12.006834983825684,447509.7179412842,383666.9445037842,308.1418403625488,266.2809480667114,302.8687099456787,308.4205497741699,6.364999771118164,34.91999816894531,29.94999885559082,8.321380615234375e-05,1969.9261474609373,17.165496826171875,17.28181266784668,5.576000213623047,2.572709083557129,3.185253381729126,0.9233777523040771,0.8883441686630249,0.7426292896270752,4.561718940734863,252.93783569335932,17.37472152709961,636.9651489257812,285.3327941894531,2.430567502975464,1.2898802757263184,596.5361328125,661.4683227539062,19.56,9.85
2025-01-23 16:02:06+01:00,4.0,544.4141235351562,30.02714729309082,1.88883113861084,2.182403564453125,1.839780688285828,3.467191219329834,4.0060811042785645,280.6078800201416,276.81552972793577,283.655669593811,332.431078338623,320.342756652832,305.46935119628904,31.20775032043457,29.841766357421875,29.77874755859375,270.8203200340271,274.6123699188232,0.0062241773605346,0.0050988698005676,484.15423583984375,480.8364562988281,22.64022827148437,23.042957305908203,383605.694770813,1205688.3811950684,1213622.9515075684,1209106.3499450684,12.000731468200684,12.028807640075684,451538.0382537842,384033.1554412842,307.8465751647949,266.85832538604734,302.8787101745605,308.4105514526367,6.362499713897705,34.91999816894531,29.94999885559082,8.178960164388021e-05,2032.1761474609373,17.28181266784668,17.0050048828125,5.576000213623047,2.416616916656494,3.1937568187713623,0.9080569744110109,0.8707813620567322,0.7414158582687378,4.64251184463501,250.2337646484375,17.115793228149414,635.7661743164062,285.3319702148437,2.4260141849517822,1.2898534536361694,596.486328125,661.3432006835938,19.56,9.85
2025-01-23 16:02:08+01:00,4.0,545.4129028320312,30.02452850341797,1.8973586559295648,2.1989221572875977,1.8525652885437007,3.489680290222168,4.04432487487793,280.58788003921507,276.785529756546,283.63567008972166,332.431078338623,320.23275604248045,305.46935119628904,31.20775032043457,29.82952880859375,29.768749237060547,270.80032005310056,274.60236992836,0.0062662935256958,0.0050985469818115,484.1704406738281,480.8858642578125,22.661209106445312,23.154115676879883,388107.0375442505,1221069.2405700684,1215820.2171325684,1206298.7327575684,12.020262718200684,12.003172874450684,456664.9913787842,395996.0460662842,308.17966690063474,266.7422589302063,302.8687099456787,308.4205497741699,6.375,34.90999984741211,29.92999839782715,8.184047275119358e-05,1986.9237060546875,17.115507125854492,17.232467651367188,5.576000213623047,2.499949216842652,3.2077579498291016,0.9038584232330322,0.8724518418312073,0.7478973865509033,4.683752536773682,249.61917114257807,16.998931884765625,636.1900634765625,285.2773742675781,2.4261319637298584,1.2895290851593018,596.6044311523438,661.212158203125,19.56,9.85
2025-01-23 16:02:10+01:00,4.0,544.7655029296875,29.998044967651367,1.8994758129119875,2.196155548095703,1.848999261856079,3.4821932315826416,4.027426719665527,280.5178798675537,276.7655297756195,283.6756700515747,332.42107620239256,320.56275405883787,305.44935073852537,31.217750549316406,29.829620361328125,29.75874900817871,270.80032005310056,274.6123699188232,0.0062495737075805,0.0051108274459838,484.1671142578125,480.8885498046875,22.63641357421875,22.97565269470215,382995.343208313,1210693.2640075684,1211059.4749450684,1209594.6311950684,12.028807640075684,12.012938499450684,455810.4991912842,393676.7101287842,307.7874244689941,266.8705429077148,302.8687099456787,308.4105514526367,6.362500190734863,34.90999984741211,29.939998626708984,8.168787638346354e-05,1993.108642578125,17.46879005432129,16.975988388061523,5.576000213623047,2.5536980628967285,3.1992595195770264,0.9103088974952698,0.8708497881889343,0.7393478155136108,4.581717491149902,253.3065795898437,17.331336975097656,636.6299438476562,285.2210998535156,2.429006338119507,1.2895262241363523,596.7369995117188,661.3925170898438,19.56,9.85
2025-01-23 16:02:12+01:00,4.0,544.8660583496094,30.004324913024902,1.8971103429794312,2.1927489042282104,1.847216546535492,3.472813129425049,4.014679670333862,280.47287979125974,276.74552979469297,283.6756700515747,332.4110759735107,320.3877548217773,305.46935119628904,31.217750549316406,29.8291015625,29.75874900817871,270.7853200674057,274.6073699235916,0.006248411655426,0.0051069345474243,484.1637725830078,480.8595886230469,22.614479064941406,23.058039665222168,385894.513130188,1214416.4085388184,1212890.5296325684,1211608.7913513184,12.017210960388184,12.022704124450684,455444.2882537842,394958.4484100342,308.1679500579834,266.35495963096616,302.8737100601196,308.4155506134033,6.369999885559082,34.90999984741211,29.94999885559082,8.178960164388021e-05,1953.017822265625,17.176512718200684,17.00582981109619,5.576000213623047,2.6089916229248047,3.197134613990784,0.9023256301879884,0.8663719892501831,0.7408281862735748,4.563206434249878,253.19049072265625,17.30740261077881,636.0780334472656,285.27671813964844,2.4270111322402954,1.2896958589553833,596.625732421875,,19.56,9.85
2025-01-23 16:02:14+01:00,4.0,544.9666137695312,30.01060485839844,1.894744873046875,2.1893422603607178,1.8454338312149048,3.463433027267456,4.001932621002197,280.4278797149658,276.72552981376646,283.6756700515747,332.4010757446289,320.2127555847168,305.4893516540527,31.217750549316406,29.828582763671875,29.75874900817871,270.7703200817108,274.60236992836,0.0062472496032714,0.0051030416488647,484.1604309082031,480.8306274414063,22.592544555664062,23.140426635742188,388793.683052063,1218139.5530700684,1214721.5843200684,1213622.9515075684,12.005614280700684,12.032469749450684,455078.0773162842,396240.1866912842,308.54847564697263,265.8393763542175,302.8787101745605,308.4205497741699,6.394999980926514,34.90999984741211,29.959999084472656,8.184047275119358e-05,1981.45068359375,16.884235382080078,17.03567123413086,5.576000213623047,2.664285182952881,3.195009708404541,0.8943423628807068,0.8618941903114319,0.7423085570335388,4.5446953773498535,253.07440185546875,17.28346824645996,635.526123046875,285.33233642578125,2.425015926361084,1.289865493774414,596.5144653320312,661.1340942382812,19.56,9.85
2025-01-23 16:02:16+01:00,4.0,543.7291259765625,29.963314056396484,1.898421049118042,2.19942593574524,1.8555094003677368,3.4852781295776367,4.037887573242188,280.4078797340393,276.6955298423767,283.655669593811,332.4010757446289,320.1627563476562,305.4893516540527,31.217750549316406,29.841705322265625,29.77874755859375,270.78032007217405,274.60236992836,0.006276141166687,0.0051031084060668,484.1666259765625,480.7934875488281,22.658824920654297,22.996028900146484,385741.925239563,1214477.4436950684,1216430.5686950684,1216064.3577575684,11.994627952575684,11.998290061950684,459350.5382537842,396240.1866912842,308.23850479125974,266.2809480667114,302.8687099456787,308.4305519104004,6.387500286102295,34.91999816894531,29.92999839782715,8.22982449001736e-05,1996.267822265625,17.190868377685547,17.349760055541992,5.576000213623047,2.537914752960205,3.165252923965454,0.9235489964485168,0.8765518069267273,0.7411521673202515,4.618505954742432,250.329345703125,16.966716766357422,635.719482421875,285.277099609375,2.4276556968688965,1.2899422645568848,596.6578369140625,661.3486938476562,19.56,9.85
2025-01-23 16:02:18+01:00,4.0,542.9724731445312,29.942035675048828,1.909046649932861,2.187190532684326,1.8556736707687376,3.5204339027404785,4.0563812255859375,280.3978799819946,276.65552988052366,283.6756700515747,332.4010757446289,320.5127548217773,305.46935119628904,31.20775032043457,29.841705322265625,29.768749237060547,270.78032007217405,274.58236994743345,0.006276141166687,0.0051078171730041,484.1365966796875,480.84417724609375,22.658824920654297,22.996028900146484,382232.403755188,1213745.0218200684,1209838.7718200684,1209594.6311950684,12.014159202575684,12.012938499450684,451904.2491912842,389038.0382537842,307.9522003173828,266.43527402877805,302.8687099456787,308.4305519104004,6.392499923706055,34.90999984741211,29.939998626708984,8.158615112304687e-05,2008.370849609375,17.400680541992188,17.190868377685547,5.576000213623047,2.260097980499268,3.2672119140625,0.9086730480194092,0.8796746134757996,0.748111367225647,4.634012699127197,250.5615234375,17.363733291625977,636.7174682617188,285.3348999023437,2.4292171001434326,1.2899487018585205,596.7061767578125,661.447265625,19.56,9.85
2025-01-23 16:02:20+01:00,4.0,545.362060546875,29.949199676513672,1.8889762163162231,2.182999849319458,1.8391104936599727,3.464815139770508,4.004121780395508,280.45787992477415,276.6755298614502,283.6756700515747,332.3910774230957,320.282755279541,305.4893516540527,31.20775032043457,29.84637451171875,29.77874755859375,270.7903200626373,274.60236992836,0.0062245273590087,0.0051078171730041,484.1365966796875,480.8729248046875,22.586345672607425,23.00120735168457,386962.628364563,1211059.4749450684,1221313.3811950684,1216064.3577575684,12.030028343200684,12.027586936950684,450683.5460662842,390747.0226287842,307.9606498718261,266.36758985519407,302.848709487915,308.4305519104004,6.392499923706055,34.939998626708984,29.94999885559082,8.128096686469185e-05,1978.958984375,17.031137466430664,17.64266586303711,5.576000213623047,2.4546244144439697,3.136971473693848,0.8922486305236816,0.86164790391922,0.7432023882865906,4.617010593414307,250.50689697265625,17.555866241455078,635.7879638671875,285.22198486328125,2.426674127578736,1.2895557880401611,596.7763061523438,661.3031005859375,19.56,9.85
2025-01-23 16:02:22+01:00,4.0,544.9656372070312,29.950044631958008,1.891337811946869,2.181300163269043,1.838343620300293,3.4663000106811523,3.9977275133132935,280.482879781723,276.69052984714506,283.6756700515747,332.38107719421384,320.20275535583494,305.4893516540527,31.20275020599365,29.848541259765625,29.77374839782715,270.78032007217405,274.6073699235916,0.0062218883037567,0.0051119093894958,484.13063049316406,480.8401489257813,22.56941795349121,22.977968215942383,383949.0175247192,1213012.5999450684,1211486.7210388184,1209533.5960388184,12.017821311950684,12.011107444763184,450134.2296600342,387939.4054412842,307.8888248443604,266.4260443687439,302.85870971679685,308.42555084228513,6.390000343322754,34.91999816894531,29.94999885559082,8.199306064181858e-05,2034.623291015625,16.966854095458984,17.596046447753906,5.576000213623047,2.534197449684143,3.1816134452819824,0.8955850601196289,0.8591361045837402,0.7408586144447327,4.638258457183838,251.55848693847656,17.55516242980957,635.7624816894531,285.2492980957031,2.426820397377014,1.289734661579132,596.77490234375,,19.56,9.85
2025-01-23 16:02:24+01:00,4.0,544.5692138671875,29.950889587402344,1.8936994075775144,2.179600477218628,1.8375767469406128,3.467784881591797,3.991333246231079,280.50787963867185,276.70552983283994,283.6756700515747,332.371076965332,320.1227554321289,305.4893516540527,31.19775009155273,29.8507080078125,29.768749237060547,270.7703200817108,274.6123699188232,0.0062192492485046,0.0051160016059875,484.1246643066406,480.807373046875,22.552490234375,22.954729080200195,380935.4066848755,1214965.7249450684,1201660.0608825684,1203002.8343200684,12.005614280700684,11.994627952575684,449584.9132537842,385131.7882537842,307.8169998168945,266.4844988822937,302.8687099456787,308.4205497741699,6.397500038146973,34.939998626708984,29.959999084472656,8.11283704969618e-05,2012.909423828125,16.902570724487305,17.549427032470703,5.576000213623047,2.6137704849243164,3.226255416870117,0.8989214897155762,0.8566243052482605,0.7385148406028748,4.659506320953369,252.61007690429688,17.554458618164062,635.7369995117188,285.276611328125,2.426966667175293,1.289913535118103,596.7734985351562,661.3466796875,19.56,9.85
2025-01-23 16:02:26+01:00,4.0,545.5982666015625,29.98819923400879,1.8818926811218264,2.189591884613037,1.846773743629456,3.4789249897003174,4.022439479827881,280.58788003921507,276.7555297851562,283.6756700515747,332.371076965332,320.4627555847168,305.46935119628904,31.217750549316406,29.8399658203125,29.77874755859375,270.78032007217405,274.6123699188232,0.0062390570640563,0.0051048698425292,484.14849853515625,480.9019470214844,22.596359252929688,23.01080894470215,387344.0980911255,1215331.9358825684,1210937.4046325684,1203246.9749450684,12.008055686950684,11.975096702575684,453002.8820037842,389160.1085662842,308.2805351257324,266.2933434486389,302.8687099456787,308.4205497741699,6.414999961853027,34.939998626708984,29.94999885559082,8.143355475531684e-05,2003.3427734375,17.636444091796875,16.7622127532959,5.576000213623047,2.27891492843628,3.275700330734253,0.9150604605674744,0.8728029727935791,0.7401236891746521,4.632757663726807,252.22769165039065,17.593053817749023,636.172119140625,285.2229309082031,2.4256906509399414,1.289586305618286,596.812744140625,660.7510375976562,19.56,9.85
