_time,n_Fan,P_el_Comp,n_Comp,Q_Kond_outer,Q_Kond_inner,Q_VD,COP_outer,COP_inner,T_eva_in,T_eva_out,T1,T2,T2_dash,T3,T3_a,T3_b,T3_c,T4_dash,T1_dash,m_flow_Comp_Out,m_flow_Kond_Out,density_cond_out,density_ref_cond_out,density_comp_out,density_ref_comp_out,p1,p2,p2_dash,p3,p3_a,p3_c,p4_dash,p1_dash,T_c,T_e,T_con_in,T_con_out,T_cc,T_hyd_rl,T_hyd_vl,V_flow_water,V_flow_air,Superheat_Python,Superheat_VD_out,EEV_opening,Subcooling_3,Subcooling_3a,eta_is,lambda_h,eta_mech,Subcooling_3c,hLevelRec,Superheat_Simulink,hKond_In,hil3/Sensor.hKondOut,hil3/Sensor.sKondIn,sKond_Out,hComp_In,hComp_Out,P_Fan,EEV_Opening
2025-02-06 16:40:42+01:00,6.0,2799.887939453125,120.18856048583984,8.3322172164917,8.426186561584473,6.0261759757995605,2.9499642848968506,2.980379104614258,281.0678800582885,270.70552983283994,272.4456700325012,352.89108123779295,345.65275421142576,306.29934921264646,33.847747802734375,32.867095947265625,33.36874771118164,291.7303184509277,268.6923698425293,0.0210094738006591,0.0201041965484619,478.6520080566406,479.410400390625,23.4675407409668,22.35005760192871,289382.7438354492,1291015.5296325684,1234496.9749450684,1221313.3811950684,12.210692405700684,12.141112327575684,819335.8421325684,313598.6089706421,308.8068717956543,258.1469215393066,303.03871002197263,308.4905494689941,6.319999694824219,35.279998779296875,29.939998626708984,0.0003653574286566,3023.502197265625,14.83318042755127,15.033713340759276,11.966400146484377,2.28605055809021,1.2839502096176147,0.6317275762557983,0.9627507328987122,0.91929829120636,1.6206791400909424,254.0577087402344,14.813340187072754,688.6134033203125,287.54736328125,2.582576036453247,1.297349452972412,581.4712524414062,702.4716186523438,23.909521102905277,49.79
2025-02-06 16:40:44+01:00,6.0,2826.81201171875,119.12952423095705,8.369763374328613,8.299379348754883,5.930052280426025,2.96486234664917,2.94791030883789,280.9678796768188,270.72553005218504,272.4656700134277,352.89108123779295,345.65275421142576,306.29934921264646,33.847747802734375,32.8734130859375,33.37874984741211,291.7203182220459,268.7023700714111,0.0206862983703613,0.0200978698730468,478.6548461914063,479.4888610839844,23.305892944335938,22.43585586547852,281295.5856323242,1300659.0843200684,1232055.5686950684,1223632.7171325684,12.178954124450684,12.164305686950684,818237.2093200684,302001.9292831421,308.5442947387695,258.1165412902832,303.03871002197263,308.4805511474609,6.319999694824219,35.2599983215332,29.939998626708984,0.0003660695054796,2953.154052734375,14.554340362548828,14.421989440917969,11.966400146484377,2.452856540679932,1.2567853927612305,0.6315953731536865,0.9316226840019226,0.8870668411254883,1.537523627281189,250.97122192382807,14.99993133544922,688.747802734375,287.54608154296875,2.5832691192626958,1.296983003616333,581.3873901367188,702.4275512695312,21.66325187683105,49.79
2025-02-06 16:40:46+01:00,6.0,2809.0849609375,119.69539260864258,8.340171337127686,8.355077266693115,5.975535154342651,2.964809536933899,2.974205732345581,280.86787977218626,270.7205300569534,272.4656700134277,352.89108123779295,345.6477531433105,306.284349822998,33.83274841308594,32.875335693359375,33.36874961853027,291.7253183364868,268.7123700618744,0.0208275985717773,0.0201083374023437,478.66009521484375,479.49000549316406,23.46229553222656,22.37908267974853,281257.438659668,1290527.2483825684,1226623.4397888184,1225707.9124450684,12.182616233825684,12.148436546325684,812683.0101013184,308776.8316268921,308.6090377807617,257.475813293457,303.03871002197263,308.4855503082275,6.340000152587891,35.25,29.94999885559082,0.0003662221272786,3021.099609375,14.92426872253418,14.90314483642578,11.966400146484377,2.292089819908142,1.2336742877960205,0.6363843083381653,0.9500559270381927,0.8946994841098785,1.5095848441123962,251.6404266357422,14.948208808898926,688.7813110351562,287.5466613769531,2.583479404449463,1.2969998717308044,581.4413146972656,702.4469909667969,,49.79
2025-02-06 16:40:48+01:00,6.0,2791.35791015625,120.26126098632812,8.310579299926758,8.410775184631348,6.021018028259277,2.964756727218628,3.0005011558532715,280.7678798675537,270.7155300617218,272.4656700134277,352.89108123779295,345.6427520751953,306.2693504333496,33.8177490234375,32.87725830078125,33.35874938964844,291.7303184509277,268.7223700523376,0.0209688987731933,0.0201188049316406,478.6653442382813,479.49114990234375,23.618698120117188,22.322309494018555,281219.2916870117,1280395.4124450684,1221191.3108825684,1227783.1077575684,12.186278343200684,12.132567405700684,807128.8108825684,315551.7339706421,308.6737808227539,256.83508529663084,303.03871002197263,308.4905494689941,6.332499504089356,35.2599983215332,29.94999885559082,0.000366323852539,2990.1748046875,15.294197082519531,15.384300231933594,11.966400146484377,2.1313230991363525,1.2105631828308103,0.641173243522644,0.9684891700744628,0.9023321270942688,1.4816460609436035,252.30963134765625,14.896486282348633,688.8148193359375,287.5472412109375,2.5836896896362305,1.297016739845276,581.4952392578125,702.4664306640625,25.12005424499512,49.79
2025-02-06 16:40:50+01:00,6.0,2779.45654296875,119.67088317871094,8.337763786315918,8.37779426574707,5.990226268768311,3.0092263221740723,3.0236740112304688,280.61787977218626,270.7155300617218,272.4856699943542,352.871076965332,345.6327499389648,306.27935256958006,33.80774688720703,32.8724365234375,33.35874938964844,291.7203182220459,268.7323698043823,0.0208785324096679,0.0200667037963867,478.6105041503906,479.5329284667969,23.441791534423828,22.32429313659668,281295.5856323242,1299072.1702575684,1236450.0999450684,1222167.8733825684,12.198485374450684,12.150877952575684,808715.7249450684,302856.4214706421,308.3267654418945,257.19448509216306,303.0287097930908,308.45055236816404,6.327499866485596,35.25,29.94999885559082,0.0003665273030598,3014.8701171875,14.796331405639648,14.08139419555664,11.966400146484377,2.053321361541748,1.2069225311279297,0.6308610439300537,0.968591332435608,0.9105981588363647,1.600163221359253,250.76638793945312,15.368947982788086,688.8471069335938,287.51739501953125,2.5842535495758057,1.296875238418579,581.3453979492188,702.4238891601562,25.413305282592773,49.79
2025-02-06 16:40:52+01:00,6.0,2789.382568359375,120.06884765625,8.299850463867188,8.361069679260254,5.977395534515381,3.0206780433654785,3.042958498001098,280.68787994384763,270.6655298709869,272.50567009449003,352.8510803222656,345.6327499389648,306.2693504333496,33.80774688720703,32.856231689453125,33.3287467956543,291.7103199005127,268.7323698043823,0.020824104309082,0.0200507869720459,478.6119384765625,479.5135803222656,23.383140563964844,22.55513381958008,287170.2194213867,1302001.8577575684,1236205.9593200684,1228881.7405700684,12.172850608825684,12.149657249450684,805419.8265075684,309692.3589706421,308.6696189880371,257.37315502166746,303.0287097930908,308.4405502319336,6.317500114440918,35.25,29.959999084472656,0.0003661203681098,2956.40234375,15.112398147583008,14.957892417907717,11.966400146484377,2.074286937713623,1.2263598442077637,0.6317722201347351,0.9806971549987792,0.9166284799575806,1.5553828477859497,250.73907470703125,15.744710922241213,689.0301513671875,287.5209350585937,2.582864999771118,1.2968039512634275,581.5700073242188,702.1341552734375,23.849559783935547,49.79
2025-02-06 16:40:54+01:00,6.0,2784.201171875,120.18915557861328,8.328214645385742,8.312224388122559,5.944214344024658,2.9666101932525635,2.960890531539917,280.8778800010681,270.5755299568176,272.4856699943542,352.8510803222656,345.6327499389648,306.2593521118164,33.8177490234375,32.84661865234375,33.3287467956543,291.7103199005127,268.7223700523376,0.0207227249145507,0.0200559558868408,478.6858520507813,479.5117492675781,23.44369888305664,22.321815490722656,286483.5739135742,1291015.5296325684,1227538.9671325684,1228149.3186950684,12.171629905700684,12.121581077575684,808227.4436950684,309448.2183456421,308.03247299194334,257.80399837493894,303.0287097930908,308.45055236816404,6.304999828338623,35.22999954223633,29.979999542236328,0.0003664764404296,3029.68701171875,14.750296592712402,15.197644233703612,11.966400146484377,2.364488124847412,1.1443034410476685,0.6316007971763611,0.9493748545646667,0.9080449938774108,1.63542640209198,252.81494140625,15.800012588500977,688.6070556640625,287.4906616210937,2.584071397781372,1.2968076467514038,581.4892578125,702.427001953125,18.81631088256836,49.79
2025-02-06 16:40:56+01:00,6.0,2793.966552734375,120.34132766723631,8.291816711425781,8.310414791107178,5.94357442855835,2.96999990940094,2.976718306541443,280.9128798484802,270.56552996635435,272.4856699943542,352.8510803222656,345.6177505493164,306.25435104370115,33.8227481842041,32.84661865234375,33.33874702453613,291.7103199005127,268.7023700714111,0.0207227249145507,0.0200861272811889,478.69635009765625,479.49951171875,23.44369888305664,22.37637233734131,286598.01483154297,1299987.6976013184,1233032.1311950684,1223754.7874450684,12.180174827575684,12.142943382263184,815002.3460388184,309997.5347518921,308.1691135406494,257.495353603363,303.0287097930908,308.4455513000488,6.299999713897705,35.209999084472656,29.94999885559082,0.0003668833414713,2984.701904296875,14.715822219848633,15.13567876815796,11.966400146484377,2.288020730018616,1.17533141374588,0.6336244344711304,0.9437480866909028,0.9034945666790009,1.5761892199516296,250.69126892089844,15.530046463012695,688.6807861328125,287.4922180175781,2.5839555263519287,1.2968606352806091,581.5236511230469,702.3585205078125,,49.79
2025-02-06 16:40:58+01:00,6.0,2803.73193359375,120.49349975585938,8.25541877746582,8.308605194091797,5.942934513092041,2.9733896255493164,2.9925460815429688,280.9478796958923,270.5555299758911,272.4856699943542,352.8510803222656,345.60275115966795,306.2493499755859,33.8277473449707,32.84661865234375,33.34874725341797,291.7103199005127,268.6823700904846,0.0207227249145507,0.0201162986755371,478.7068481445313,479.4872741699219,23.44369888305664,22.43092918395996,286712.4557495117,1308959.8655700684,1238525.2952575684,1219360.2561950684,12.188719749450684,12.164305686950684,821777.2483825684,310546.8511581421,308.30575408935545,257.1867088317871,303.0287097930908,308.4405502319336,6.289999961853027,35.209999084472656,29.939998626708984,0.0003662729899088,3001.832763671875,14.681347846984863,15.073713302612305,11.966400146484377,2.21155333518982,1.2063593864440918,0.6356480717658997,0.9381213188171388,0.8989441394805908,1.5169520378112793,248.56759643554688,15.260080337524414,688.7545166015625,287.4937744140625,2.5838396549224854,1.2969136238098145,581.5580444335938,702.2900390625,23.081195831298828,49.79
2025-02-06 16:41:00+01:00,6.0,2783.9267578125,120.23789978027344,8.27647590637207,8.42133903503418,6.021143913269043,2.9475018978118896,2.999091863632202,280.9478796958923,270.5755299568176,272.4856699943542,352.8210815429687,345.60275115966795,306.2393516540527,33.80774688720703,32.85009765625,33.34874725341797,291.6803192138672,268.7223700523376,0.0209916286468505,0.0201162986755371,478.7068481445313,479.5353088378906,23.44036102294922,22.469167709350582,286483.5739135742,1284545.8030700684,1226318.2640075684,1227905.1780700684,12.181395530700684,12.139891624450684,806030.1780700684,308837.8667831421,308.41468658447263,258.04058971405027,303.0087093353271,308.4405502319336,6.279999732971191,35.22999954223633,29.959999084472656,0.0003666290283203,3009.352294921875,14.800980567932127,14.950183868408203,11.966400146484377,2.0413661003112797,1.2195396423339844,0.6271914839744568,0.954379677772522,0.9040935635566713,1.4900819063186646,252.569091796875,14.582157135009766,688.6130981445312,287.4370422363281,2.581851959228516,1.2967036962509155,581.5670166015625,702.2219848632812,23.36744880676269,49.79
