_time,n_Fan,P_el_Comp,n_Comp,Q_Kond_outer,Q_Kond_inner,Q_VD,COP_outer,COP_inner,T_eva_in,T_eva_out,T1,T2,T2_dash,T3,T3_a,T3_b,T3_c,T4_dash,T1_dash,m_flow_Comp_Out,m_flow_Kond_Out,density_cond_out,density_ref_cond_out,density_comp_out,density_ref_comp_out,p1,p2,p2_dash,p3,p3_a,p3_c,p4_dash,p1_dash,T_c,T_e,T_con_in,T_con_out,T_cc,T_hyd_rl,T_hyd_vl,V_flow_water,V_flow_air,Superheat_Python,Superheat_VD_out,EEV_opening,Subcooling_3,Subcooling_3a,eta_is,lambda_h,eta_mech,Subcooling_3c,hLevelRec,Superheat_Simulink,hKond_In,hil3/Sensor.hKondOut,hil3/Sensor.sKondIn,sKond_Out,hComp_In,hComp_Out,P_Fan
2025-01-24 11:06:28+01:00,10.0,546.8742065429688,30.0059871673584,1.9466639757156368,2.2252964973449707,1.9474204778671265,3.5570883750915527,4.066226482391357,280.3078798294067,280.1955298423767,287.3056701660156,332.1510757446289,318.7127555847168,305.4893516540527,31.25774955749512,29.6253662109375,29.468748092651367,271.5703200340271,279.8523696899414,0.006405297756195,0.0046946339607238,484.7283325195313,480.8149719238281,23.28681945800781,23.18895721435547,395507.550239563,1231933.4983825684,1211059.4749450684,1212158.1077575684,12.027586936950684,12.031249046325684,460082.9601287842,398559.5226287842,308.1418403625488,267.8828104972839,302.91870918273924,308.5005516052246,6.96999979019165,35.15999984741211,29.939998626708984,8.407849629720051e-05,1941.537841796875,19.69941711425781,19.93984031677246,5.6498613357543945,2.6274514198303223,3.3096413612365723,0.9790465235710144,0.8725970983505249,0.6863568425178528,5.105279922485352,274.5159606933594,20.016359329223636,632.7474365234375,285.3324279785156,2.4149625301361084,1.289897918701172,602.45263671875,,45.18
2025-01-24 11:06:30+01:00,10.0,546.8742065429688,30.0059871673584,1.9466639757156368,2.2252964973449707,1.9474204778671265,3.5570883750915527,4.066226482391357,280.3078798294067,280.1955298423767,287.3056701660156,332.1510757446289,318.7127555847168,305.4893516540527,31.25774955749512,29.6253662109375,29.468748092651367,271.5703200340271,279.8523696899414,0.006405297756195,0.0046946339607238,484.7283325195313,480.8149719238281,23.28681945800781,23.18895721435547,395507.550239563,1231933.4983825684,1211059.4749450684,1212158.1077575684,12.027586936950684,12.031249046325684,460082.9601287842,398559.5226287842,308.1418403625488,267.8828104972839,302.91870918273924,308.5005516052246,6.96750020980835,35.15999984741211,29.939998626708984,8.397676255967881e-05,2033.021728515625,19.69941711425781,19.93984031677246,5.6498613357543945,2.6274514198303223,3.3096413612365723,0.9790465235710144,0.8725970983505249,0.6863568425178528,5.105279922485352,274.5159606933594,20.016359329223636,632.7474365234375,285.3324279785156,2.4149625301361084,1.289897918701172,602.45263671875,660.6048583984375,45.18
2025-01-24 11:06:32+01:00,10.0,546.9843139648438,29.981788635253903,1.9609078168869016,2.228634119033813,1.9525562524795528,3.581681489944458,4.07591724395752,280.3078798294067,280.22553005218504,287.29566993713377,332.1610778808593,318.6127571105957,305.4893516540527,31.24774932861328,29.614166259765625,29.48874855041504,271.6403200864792,279.8523696899414,0.0064173126220703,0.0055635318756103,484.7550354003906,480.8122863769531,23.26488494873047,22.914196014404297,402068.8056945801,1214477.4436950684,1209838.7718200684,1218749.9046325684,12.034911155700684,12.052000999450684,478027.2960662842,409667.9210662842,308.3099540710449,267.7933682441711,302.8987087249756,308.4805511474609,6.977499961853027,35.15999984741211,29.90999984741211,8.397676255967881e-05,2003.78759765625,20.20378303527832,19.891645431518555,5.56663990020752,2.4968254566192627,3.266916990280152,1.0076812505722046,0.8891386389732361,0.6821886301040649,5.017724990844727,274.76177978515625,19.51230239868164,632.617919921875,285.33331298828125,2.417203903198242,1.2899034023284912,602.4308471679688,660.9189453125,45.18
2025-01-24 11:06:34+01:00,10.0,546.7354736328125,29.96607208251953,1.9595947265625,2.22751784324646,1.9520858526229856,3.5686287879943848,4.072896480560303,280.3078798294067,280.2355298042297,287.3056701660156,332.1510757446289,318.6227554321289,305.4893516540527,31.24774932861328,29.614166259765625,29.468748092651367,271.69032003879545,279.8723696708679,0.0064096846580505,0.004849268913269,484.771240234375,480.86920166015625,23.24438095092773,23.40684509277344,396651.9594192505,1207885.6468200684,1210815.3343200684,1206054.5921325684,12.032469749450684,12.031249046325684,456176.7101287842,395385.6945037842,308.213289642334,267.0894507408142,302.91870918273924,308.4905494689941,6.972499847412109,35.15999984741211,29.90999984741211,8.402762518988715e-05,2000.2724609375,20.63887596130371,19.78941345214844,5.596873760223389,2.064908266067505,3.2754011154174805,0.9998264908790588,0.8796854615211487,0.680591881275177,5.094086647033691,274.36572265625,19.81162643432617,632.8599853515625,285.3362121582031,2.417149782180786,1.2896746397018433,602.7650756835938,660.8182373046875,45.18
2025-01-24 11:06:36+01:00,10.0,546.6309814453125,29.96639442443848,1.966842770576477,2.223185777664185,1.951842784881592,3.584246158599853,4.109119415283203,280.3178800582885,280.2355298042297,287.29566993713377,332.1310752868652,319.05275573730466,305.4893516540527,31.217750549316406,29.615692138671875,29.468748092651367,271.5703200340271,279.8523696899414,0.0064096846580505,0.004849268913269,484.771240234375,480.8114013671875,23.24438095092773,23.04294204711914,396117.901802063,1224975.4905700684,1213989.1624450684,1206298.7327575684,12.019042015075684,12.032469749450684,473266.5538787842,405761.6710662842,308.1586517333984,267.3013543128967,302.8987087249756,308.4805511474609,6.974999904632568,35.13999938964844,29.90999984741211,8.438368055555556e-05,2025.279296875,19.949840545654297,20.209848403930664,5.714366912841797,2.4926066398620605,3.1947522163391118,1.0329800844192505,0.9053732752799988,0.6820393204689026,5.071366310119629,274.1745300292969,20.08491897583008,633.4234008789062,285.3333435058594,2.418390274047852,1.289897918701172,602.469970703125,660.749755859375,45.18
2025-01-24 11:06:38+01:00,10.0,546.6088256835938,29.97911548614502,1.9662800431251528,2.222575545310974,1.9466131925582888,3.592845678329468,4.090021848678589,280.3078800678253,280.2355298042297,287.3006700515747,332.1310752868652,318.9977554321289,305.4893516540527,31.232749938964844,29.6162109375,29.468748092651367,271.67032005786893,279.8523696899414,0.0063982479572296,0.0053298568725585,484.7552795410156,480.8096160888672,23.238182067871094,22.95614051818848,396766.4003372192,1224243.0686950684,1215637.1116638184,1209777.7366638184,12.016600608825684,12.039793968200684,475280.7140350342,405090.2843475342,307.9412845611572,267.4067317485809,302.89370861053465,308.4655517578125,6.977499961853027,35.15999984741211,29.899999618530277,8.443454318576389e-05,1951.1044921875,19.87362098693848,20.188629150390625,5.6509928703308105,2.5936808586120605,3.213860392570496,1.0112484097480774,0.8892739713191986,0.6827508211135864,5.054399728775024,273.3209686279297,20.02553081512451,633.1774291992188,285.3330993652344,2.4175727367401123,1.2898900508880615,602.489013671875,,45.18
2025-01-24 11:06:40+01:00,10.0,546.586669921875,29.99183654785156,1.965717315673828,2.221965312957764,1.9413836002349851,3.601445198059082,4.070924282073975,280.29788007736204,280.2355298042297,287.3056701660156,332.1310752868652,318.9427551269531,305.4893516540527,31.24774932861328,29.616729736328125,29.468748092651367,271.7703200817108,279.8523696899414,0.0063868112564086,0.0058104448318481,484.73931884765625,480.8078308105469,23.231983184814453,22.86933898925781,397414.8988723755,1223510.6468200684,1217285.0608825684,1213256.7405700684,12.014159202575684,12.047118186950684,477294.8741912842,404418.8976287842,307.723917388916,267.5121091842651,302.8887084960937,308.45055236816404,6.970000267028809,35.13999938964844,29.90999984741211,8.428194681803386e-05,2022.47607421875,19.797401428222656,20.167409896850582,5.587618827819824,2.6947550773620605,3.23296856880188,0.9895167350769044,0.8731746673583984,0.6834623217582703,5.03743314743042,272.4674072265625,19.966142654418945,632.9314575195312,285.3328552246094,2.416755199432373,1.2898821830749512,602.508056640625,660.5420532226562,45.18
2025-01-24 11:06:42+01:00,10.0,545.677490234375,29.974233627319336,1.955091118812561,2.2306716442108154,1.9511456489562988,3.5867583751678467,4.092331409454346,280.3078798294067,280.2355298042297,287.3156694412231,332.10107650756834,318.7527565002441,305.4893516540527,31.25774955749512,29.617095947265625,29.498748779296875,271.76032009124754,279.8523696899414,0.0064131178855895,0.0058026304244995,484.771240234375,480.83880615234375,23.23007583618164,22.92217063903809,393676.495552063,1219360.2561950684,1213989.1624450684,1207153.2249450684,12.037352561950684,12.056883811950684,459106.3976287842,398681.5929412842,307.9733261108398,267.4759801864624,302.8887084960937,308.4405502319336,6.972500324249268,35.13999938964844,29.90999984741211,8.555355495876736e-05,1982.830078125,20.11501693725586,20.02016258239746,5.635594367980957,2.288569927215576,3.2499454021453857,0.9888051748275756,0.888283371925354,0.6893120408058167,4.922510623931885,272.7132263183594,19.986251831054688,633.0584716796875,285.2779846191406,2.4185969829559326,1.2897374629974363,602.650390625,660.8695678710938,45.18
2025-01-24 11:06:44+01:00,10.0,545.4574584960938,29.957977294921875,1.970425248146057,2.223482608795166,1.9405556917190552,3.6153817176818848,4.079697132110596,280.3178800582885,280.24553003311155,287.32566967010496,332.10107650756834,318.9527572631836,305.4893516540527,31.217750549316406,29.606597900390625,29.48874855041504,271.5403200626373,279.88236989974973,0.006381299495697,0.0046968116760253,484.7760314941406,480.8499755859375,23.17047119140625,23.045753479003903,398711.895942688,1219482.3265075684,1210693.2640075684,1206054.5921325684,12.020262718200684,12.021483421325684,462158.1554412842,400268.5070037842,307.7409042358398,267.13797035217283,302.8887084960937,308.4405502319336,6.96999979019165,35.13999938964844,29.92999839782715,8.458713955349392e-05,2004.4996337890625,19.767391204833984,19.909711837768555,5.656986236572266,2.5210442543029785,3.251739501953125,0.9779107570648192,0.8732863068580627,0.6865929961204529,5.075606822967529,272.9180908203125,19.96012115478516,633.46435546875,285.2772827148437,2.418874263763428,1.2897143363952637,602.5226440429688,660.7022094726562,45.18
2025-01-24 11:06:46+01:00,10.0,545.3129272460938,29.946483612060547,1.9580357670784,2.22353994846344,1.9416529536247251,3.5963451862335205,4.084026336669922,280.3078800678253,280.24553003311155,287.3156699180603,332.10107650756834,318.9527572631836,305.4793514251709,31.20775032043457,29.600799560546875,29.478748321533203,271.4803200602531,279.8773697853088,0.0063836088180542,0.0047200689315795,484.7786407470703,480.8665161132813,23.177146911621094,23.14998722076416,398788.1898880005,1221801.6624450684,1208740.1390075684,1214233.3030700684,12.030638694763184,12.023924827575684,457946.7296600342,398437.4523162842,307.8930267333984,267.4746371746063,302.8887084960937,308.43055000305174,6.980000019073486,35.13999938964844,29.92999839782715,8.362071567111546e-05,2011.1295166015625,19.87972450256348,19.983055114746094,5.7018141746521,2.449244260787964,3.2559856176376343,0.9806114435195924,0.8765268921852112,0.6875647008419037,5.053788423538208,272.795166015625,19.868776321411133,633.1554565429688,285.27622985839844,2.4175736904144287,1.2896801829338074,602.4031982421875,,45.18
