_time,n_Fan,P_el_Comp,n_Comp,Q_Kond_outer,Q_Kond_inner,Q_VD,COP_outer,COP_inner,T_eva_in,T_eva_out,T1,T2,T2_dash,T3,T3_a,T3_b,T3_c,T4_dash,T1_dash,m_flow_Comp_Out,m_flow_Kond_Out,density_cond_out,density_ref_cond_out,density_comp_out,density_ref_comp_out,p1,p2,p2_dash,p3,p3_a,p3_c,p4_dash,p1_dash,T_c,T_e,T_con_in,T_con_out,T_cc,T_hyd_rl,T_hyd_vl,V_flow_water,V_flow_air,Superheat_Python,Superheat_VD_out,EEV_opening,Subcooling_3,Subcooling_3a,eta_is,lambda_h,eta_mech,Subcooling_3c,hLevelRec,Superheat_Simulink,hKond_In,hil3/Sensor.hKondOut,hil3/Sensor.sKondIn,sKond_Out,hComp_In,hComp_Out,P_Fan
2025-02-05 14:55:00+01:00,8.0,2255.96240234375,105.45694732666016,6.837582111358643,6.885252475738525,5.229912281036377,3.0204031467437744,3.0414607524871826,282.68787994384763,279.72553005218504,279.4556697845459,350.261083984375,340.9627517700195,305.9993499755859,33.63774871826172,32.633331298828125,33.088748931884766,287.4103197097778,274.92236998081205,0.017544229507446288,0.016334941864013672,479.02154541015625,479.9454650878906,22.982120513916016,22.200029373168945,290908.6227416992,1271118.0686950684,1224243.0686950684,1215698.1468200684,12.058104515075684,12.064208030700684,724365.1866912842,309204.0777206421,308.3309692382812,257.3885864257812,303.03871002197263,308.390550994873,9.327499389648438,35.279998779296875,29.81999969482422,0.00030671101888020836,2957.9150390625,21.725635528564453,21.486194610595703,9.73486042022705,2.1847567558288574,0.923564076423645,0.7400014400482178,0.9362959861755371,0.8102852702140808,1.5488123893737793,263.5630187988281,21.450651168823242,679.0386962890625,286.73590087890625,2.555633783340454,1.2944704294204712,593.2310791015625,697.429443359375,30.055627822875977
2025-02-05 14:55:02+01:00,8.0,2261.525634765625,104.82009887695312,6.8188371658325195,6.916515827178955,5.253577709197998,3.032857656478882,3.076303005218506,282.6778797149658,279.62553014755247,279.41566982269285,350.2810806274414,340.97275390625,305.96935119628904,33.63774871826172,32.633331298828125,33.068748474121094,287.51032009124754,274.88236989974973,0.01762193489074707,0.017035446166992187,479.0301208496094,479.9986572265625,22.958755493164062,22.082387924194336,289001.2741088867,1254760.6468200684,1213867.0921325684,1223632.7171325684,12.050780296325684,12.041014671325684,726440.3820037842,307250.9527206421,307.95642318725584,257.5737537384033,303.0087093353271,308.37055053710935,9.3149995803833,35.22999954223633,29.78999900817871,0.00030676188151041665,3019.49755859375,21.803180694580078,22.06662368774414,9.69433307647705,2.105346918106079,0.9435645341873169,0.7434551119804382,0.9434012174606323,0.8195308446884155,1.49256432056427,263.3308410644531,22.22118377685547,679.1742553710938,286.6795959472656,2.557912826538086,1.2941385507583618,593.0809326171875,697.6780395507812,29.942058563232422
2025-02-05 14:55:04+01:00,8.0,2259.32177734375,104.80831909179688,6.846691608428955,6.918351173400879,5.2518630027771,3.0321950912475586,3.0639312267303467,282.5878795623779,279.47553005218504,279.3756698608398,350.3310836791992,341.02274932861326,305.93935241699216,33.58774948120117,32.613616943359375,33.02874755859375,287.4703201293945,274.83236994743345,0.01762193489074707,0.017035446166992187,479.0301208496094,480.0758972167969,22.958755493164062,22.195539474487305,287399.1012573242,1273559.4749450684,1227050.6858825684,1228759.6702575684,12.060545921325684,12.061766624450684,726684.5226287842,305175.7574081421,307.46909561157224,257.74275913238523,302.9987091064453,308.330549621582,9.307498931884766,35.209999084472656,29.779998779296875,0.0003056937323676215,2953.954833984375,22.04988670349121,21.419078826904297,9.735978126525879,1.7873895168304443,1.0213481187820435,0.7419929504394531,0.9391120076179504,0.8160861134529114,1.5040864944458008,263.8907775878906,22.483556747436523,679.46044921875,286.6258850097656,2.5582640171051025,1.2941739559173584,593.0226440429688,697.9229125976562,31.758914947509766
2025-02-05 14:55:06+01:00,8.0,2253.62841796875,105.26832580566406,6.83730411529541,6.909493923187256,5.241123199462891,3.0434818267822266,3.075615644454956,282.5478796005249,279.3155302047729,279.3256701469421,350.371076965332,341.0327514648437,305.93935241699216,33.60774612426758,32.590484619140625,33.04874801635742,287.3703197479248,274.76236989498136,0.0175802001953125,0.01635517120361328,479.09356689453125,480.1115417480469,23.03171157836914,21.961536407470703,291137.5045776367,1257446.1936950684,1223022.3655700684,1217040.9202575684,12.061766624450684,12.050780296325684,723144.4835662842,308837.8667831421,308.35197296142576,257.66620960235593,302.98870887756345,308.330549621582,9.302499771118164,35.189998626708984,29.75,0.00030655843098958334,3007.57275390625,21.75247573852539,21.476041793823242,9.756328582763672,1.993513584136963,0.9254026412963867,0.7348671555519104,0.9451714158058167,0.8230606913566589,1.5210418701171875,260.6404113769531,20.982152938842773,679.5548095703125,286.5363464355469,2.5584917068481445,1.2937391996383667,592.6068725585938,697.9506225585938,32.641910552978516
2025-02-05 14:55:08+01:00,8.0,2252.2728271484375,105.08027648925781,6.854217529296875,6.917740345001221,5.247438907623291,3.047639012336731,3.072373867034912,282.50287952423093,279.2755300045013,279.3006700515747,350.3810791015625,341.06775131225584,305.93435134887693,33.59274673461914,32.58152770996094,33.033748626708984,287.40532007217405,274.74236991405485,0.017597171783447267,0.01662059307098389,479.1090545654297,480.1072082519531,23.001432418823242,21.943355560302734,291595.2682495117,1257385.1585388184,1215881.2522888184,1214416.4085388184,12.042235374450684,12.034300804138184,724792.4327850342,310302.7105331421,308.2027763366699,257.61612405776975,302.9787086486816,308.3205493927002,9.280000686645508,35.189998626708984,29.739999771118164,0.000306812744140625,2970.284912109375,21.931119918823242,21.66374397277832,9.757149696350098,2.1144163608551025,0.9390398561954498,0.7390536963939667,0.9521423578262329,0.8213513493537903,1.4128678441047668,261.69883728027344,21.17598247528076,679.6496887207031,286.5374450683594,2.5586451292037964,1.2936925292015076,592.773193359375,698.0276794433594,
2025-02-05 14:55:10+01:00,8.0,2250.917236328125,104.89222717285156,6.87113094329834,6.9259867668151855,5.253754615783691,3.0517961978912354,3.069132089614868,282.457879447937,279.2355298042297,279.27566995620725,350.39108123779295,341.10275115966795,305.9293502807617,33.5777473449707,32.57257080078125,33.01874923706055,287.4403203964233,274.72236993312833,0.01761414337158203,0.016886014938354493,479.1245422363281,480.1028747558594,22.971153259277344,21.925174713134766,292053.0319213867,1257324.1233825684,1208740.1390075684,1211791.8968200684,12.022704124450684,12.017821311950684,726440.3820037842,311767.5542831421,308.05357971191404,257.56603851318357,302.9687084197998,308.31054916381834,9.2524995803833,35.15999984741211,29.729999542236328,0.0003066092936197917,3019.008056640625,22.109764099121094,21.8514461517334,9.757970809936523,2.235319137573242,0.9526770710945129,0.743240237236023,0.9591132998466492,0.8196420073509216,1.3046938180923462,262.75726318359375,21.36981201171875,679.7445678710938,286.5385437011719,2.5587985515594482,1.2936458587646484,592.9395141601562,698.104736328125,29.346538543701172
2025-02-05 14:55:12+01:00,8.0,2265.8369140625,105.2999267578125,6.845255374908447,6.8620781898498535,5.199520111083984,3.04923415184021,3.0567281246185303,282.38787975311277,279.10553016662595,279.25566997528074,350.4410766601562,341.1327499389648,305.87935104370115,33.55774688720703,32.561187744140625,32.998748779296875,287.4703201293945,274.69236996173856,0.017461771011352538,0.01682494926452637,479.1245422363281,480.1763916015625,22.95684814453125,22.110496520996094,291900.4440307617,1268554.5921325684,1220336.8186950684,1221923.7327575684,12.065428733825684,12.016600608825684,716064.4054412842,295654.2730331421,308.2511161804199,258.0861600875854,302.91870918273924,308.27055206298826,9.219999313354492,35.15999984741211,29.689998626708984,0.000306812744140625,2948.3486328125,21.058120727539062,21.816919326782227,9.678007125854492,2.481053113937378,0.9754018783569336,0.7249278426170349,0.9173890948295593,0.8196074366569519,1.4734787940979004,263.6039733886719,21.498220443725586,679.5880126953125,286.39752197265625,2.5580527782440186,1.2933276891708374,592.8057250976562,697.8814086914062,27.810562133789062
2025-02-05 14:55:14+01:00,8.0,2250.93408203125,105.18624114990234,6.827080249786377,6.917567729949951,5.241786956787109,3.0389130115509033,3.0791914463043213,282.4278797149658,279.0055297851562,279.18566980361936,350.47108306884763,341.1427520751953,305.8493522644043,33.53774642944336,32.5479736328125,32.998748779296875,287.36032047271726,274.6223699092865,0.01757491874694824,0.016350961685180663,479.1250305175781,480.209716796875,23.015499114990234,22.04905128479004,281982.2311401367,1271118.0686950684,1223144.4358825684,1214355.3733825684,12.010497093200684,12.004393577575684,721801.7101287842,306518.5308456421,307.8465751647949,257.7886890411377,302.91870918273924,308.2605499267578,9.219999313354492,35.15999984741211,29.689998626708984,0.00030589718288845483,2988.9287109375,21.879886627197266,21.266708374023438,9.793303489685059,1.8465238809585571,0.9032477736473083,0.7339683771133423,0.9523135423660278,0.8268114924430847,1.561366319656372,262.07440185546875,21.890094757080078,679.9218139648438,286.3172912597656,2.5572128295898438,1.2931478023529053,592.5296630859375,698.0388793945312,29.210580825805664
2025-02-05 14:55:16+01:00,8.0,2251.9912109375,105.15870666503906,6.864898681640625,6.8606743812561035,5.238094806671143,3.023007392883301,3.061253547668457,282.3978799819946,278.935530090332,279.18566980361936,350.5010818481445,341.1927551269531,305.8393501281738,33.53774642944336,32.5479736328125,32.9787483215332,287.2703203201294,274.6223699092865,0.01743731689453125,0.016639137268066408,479.1731872558594,480.18621826171875,22.78757095336914,21.68303108215332,283736.9918823242,1258911.0374450684,1224853.4202575684,1213622.9515075684,12.034911155700684,12.016600608825684,726074.1710662842,299316.3824081421,308.1208251953125,257.8575834274292,302.8887084960937,308.2405494689941,9.204999923706055,35.119998931884766,29.689998626708984,0.00030671101888020836,3057.2744140625,21.504735946655273,22.160158157348633,9.771141052246094,2.2832422256469727,0.9032477736473083,0.7397590279579163,0.9396370053291321,0.8198270797729492,1.2780240774154663,263.0577087402344,21.064319610595703,679.7339477539062,286.2861328125,2.5586752891540527,1.2929893732070923,592.5775146484375,698.185791015625,30.795976638793945
2025-02-05 14:55:18+01:00,8.0,2253.483642578125,105.22749328613281,6.827385425567627,6.861947298049927,5.2166032791137695,3.0254392623901367,3.0609166622161865,282.3578800201416,278.9105299949646,279.16566982269285,350.52607955932615,341.20775451660154,305.8343509674072,33.52274703979492,32.53840637207031,32.9737491607666,287.3303202629089,274.60236992835996,0.01743731689453125,0.016639137268066408,479.1731872558594,480.21913146972656,22.78757095336914,21.920055389404297,284118.4616088867,1256896.8772888184,1223937.8929138184,1218139.5530700684,12.026976585388184,11.988524436950684,728515.5773162842,301513.6480331421,307.9900382995605,258.16467847824094,302.8837093353271,308.2255500793457,9.157500267028809,35.119998931884766,29.67999839782715,0.00030574459499782986,3000.453125,21.438356399536133,21.863612174987793,9.801037311553955,2.3189985752105713,0.9296180903911591,0.7330341041088104,0.9339050054550171,0.8213507533073425,1.3219987154006958,263.31036376953125,21.233614921569824,679.6968383789062,286.27203369140625,2.5581939220428467,1.2929415702819824,592.56640625,698.1136779785156,
