r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
0.6700311603992576,1,0,x2*x5,"sub,mul,x5,x2,sub,x1,x1",0.2425246341537981,0.2425246341537981,False
0.6700311603992576,1,0,x1*x2*x5/x4,"mul,x5,mul,div,x1,x4,x2",0.2425246341537981,0.2425246341537981,False
0.6700307873157695,1,0,x2*(x4*(x1 + x4*(x2 + x4)) - x4 + x5),"mul,sub,add,mul,add,mul,x4,add,x2,x4,x1,x4,x5,x4,x2",0.24252545266487405,0.24252545266487405,False
0.6700306983317587,1,0,x2*(-x4 + x5),"mul,x2,sub,x5,x4",0.242525647888,0.242525647888,False
0.6700306983317587,1,0,x2*(-x4 + x5),"mul,x2,add,sub,x5,x2,sub,sub,add,x3,x2,x3,x4",0.24252564788800002,0.24252564788800002,False
0.6700306983317587,1,0,x2*x5 - x4*(x2 + x4**3/x5),"sub,mul,x5,x2,mul,x4,add,div,mul,mul,x4,x4,x4,x5,x2",0.24252564788800002,0.24252564788800002,False
0.6700299216875193,1,0,x2*x5*(-x4 + (2*x1 + x5)/(x4*x5)),"mul,x5,mul,x2,sub,div,div,add,add,x5,x1,x1,x5,x4,x4",0.24252735178297471,0.24252735178297471,False
0.6700229351744244,1,0,x2*x5 - x4,"sub,mul,x2,x5,x4",0.24254268007729474,0.24254268007729474,False
0.6700188196813951,1,0,x5*(x2 - x4/x3),"mul,x5,sub,x2,div,x4,x3",0.24255170977733737,0.24255170977733737,False
0.6700096785532685,1,0,x5*(x2 - x4),"mul,x5,sub,sub,add,x2,x3,x3,x4",0.24257176709544132,0.24257176709544132,False
0.6700092165213645,1,0,(x2 - x4)*(-x4 + x5),"mul,sub,x2,x4,sub,add,x5,x3,add,x3,x4",0.24257278091505183,0.24257278091505183,False
0.6699881960033531,1,0,(-x2 + 2*x4)*(x2**2*x4 - x5),"mul,sub,mul,x4,mul,x2,x2,x5,sub,x4,sub,x2,x4",0.2426189091843516,0.2426189091843516,False
0.6698843254383953,1,0,x2*x5 - x4/x2,"sub,mul,x2,x5,div,add,x4,mul,sub,x5,x5,sub,x4,x2,x2",0.2428469538200431,0.2428469538200431,False
0.6608378270206716,1,0,x2*(x1 - x2 + x5),"mul,sub,add,x5,x1,x2,x2",0.2634056154040114,0.2634056154040114,False
0.6601927547267815,1,0,(-x2 + 2*x4)*(x2 - x5),"mul,sub,x2,x5,sub,x4,sub,x2,x4",0.2649254991949169,0.2649254991949169,False
0.6560007974860711,1,0,x2*(x1 + x4 + x5) + x4,"add,x4,mul,add,add,x1,x5,x4,x2",0.274983184336574,0.274983184336574,False
0.655996411633617,2,0,x2*(x1 + x5),"mul,x2,add,x5,x1",0.2749938732970373,0.2749938732970373,False
0.655322508350121,1,0,x2*x3*x5/(x2 + x3),"mul,x5,mul,div,x3,add,add,sub,x1,x1,x2,x3,x2",0.27664044700728907,0.27664044700728907,False
0.6535022852413835,1,0,x2*(x5 + (x1 + x2)/x3),"div,x5,div,x5,mul,add,div,add,x1,x2,x3,x5,x2",0.28112956987120163,0.28112956987120163,False
0.651998677994171,1,0,-x2 + x2*x5/(x1*x3**2),"sub,div,x2,mul,mul,div,x3,x5,div,x1,div,x4,x4,x3,x2",0.28488419593303993,0.28488419593303993,False
0.6505908107684067,1,0,x2*(-x1*(x1 - x2) - x2 + x5),"mul,x2,sub,sub,x5,x2,mul,sub,x1,x2,x1",0.28843821234452593,0.28843821234452593,False
0.6369641838914595,1,0,x2*x3*(2*x1 + (-x1 + x5)/x3),"mul,x2,mul,add,x1,add,mul,div,div,sub,x5,x1,x3,x1,x1,x1,x3",0.32483956561505833,0.32483956561505833,False
0.633549901157417,1,0,x2*(x1*x2 + x1 + 2*x2 - x4 + x5),"mul,x2,add,add,add,add,sub,mul,x2,x1,x4,x1,x2,x5,x2",0.33455539014407604,0.33455539014407604,False
0.6304372463747133,1,0,(x2*x3*x5*(-x2 + x3) + x4)/x3,"div,add,mul,mul,mul,sub,x3,x2,x3,x2,x5,x4,x3",0.34363125788050053,0.34363125788050053,False
0.6246358783786083,1,0,x4 + x2*x5/(3*x1),"add,x4,mul,div,x2,add,add,x4,add,sub,x1,x4,x1,x1,x5",0.3611201035998733,0.3611201035998733,False
0.6210787927067091,1,0,x2*x5**2/(x5 + x2/x1),"mul,x2,mul,x5,div,x5,add,x5,div,x2,x1",0.3722240451067963,0.3722240451067963,False
0.6150761388862845,1,0,x2*(x5 - x2/x1),"mul,sub,x5,div,mul,x3,div,x2,x1,x3,x2",0.3916443882932067,0.3916443882932067,False
0.599804910400977,1,0,x2*(x1 + x3)*(-x2 + x5) - x2,"sub,mul,mul,x2,sub,x5,x2,add,x1,x3,x2",0.44516752739282217,0.44516752739282217,False
0.5980319390716733,1,0,x2*(-x3**2*(x2 + x4) + x3/x4 + x5),"mul,sub,add,div,x3,x4,x5,mul,mul,add,x2,x4,x3,x3,x2",0.45178763003580025,0.45178763003580025,False
0.5962756848920658,1,0,x2*(-x2 + x3*x5),"mul,x2,sub,mul,x3,x5,x2",0.45843272617040287,0.45843272617040287,False
0.5794801409133352,1,0,x2*(-x1 + x3 + x5),"mul,x2,add,x5,sub,sub,x4,x4,sub,x1,x3",0.5266182509336577,0.5266182509336577,False
0.5790692523702394,1,0,x2*x3*(-x4*(-x2 + x3) + x5),"mul,mul,sub,x5,mul,x4,sub,sub,x3,sub,x2,x3,x3,x2,x3",0.5283969364510159,0.5283969364510159,False
0.5790689649303417,1,0,x2*x3*(-x4 + x5),"mul,x3,mul,x2,sub,x5,x4",0.5283981826765692,0.5283981826765692,False
0.5790684436744565,1,0,x3*x5*(-x1*x4**2 + x2),"mul,x5,mul,sub,x2,mul,x1,mul,x4,x4,x3",0.5284004426425443,0.5284004426425443,False
0.5790684436639145,1,0,x2*x3*(-x2*x4**2 + x5),"mul,x2,mul,x3,sub,x5,mul,x2,mul,x4,x4",0.5284004426882505,0.5284004426882505,False
0.579068443663851,1,0,x2*x3*x5,"mul,mul,x2,x3,x5",0.5284004426885263,0.5284004426885263,False
0.579068443663851,1,0,x2*x3*x5,"mul,mul,x5,x3,x2",0.5284004426885262,0.5284004426885262,False
0.579068443663851,1,0,x1*x2*x3*x5**2*(x1 + x2)/x4,"mul,mul,x2,x5,mul,div,mul,mul,add,x1,x2,x5,x1,x4,x3",0.528400442688526,0.528400442688526,False
0.5790676015291104,1,0,x2*x3*(x3*x4 + x5),"mul,x2,mul,add,x5,mul,mul,x4,div,x3,x1,x1,x3",0.52840409388119,0.52840409388119,False
0.579062104574433,1,0,x2*x5**2*(x3/x5 + 2*x4),"mul,x5,mul,mul,add,add,x4,x4,div,x3,x5,x2,x5",0.528427927265954,0.528427927265954,False
0.5790391677269133,1,0,x3*x5*(x2 + x4) + x4,"add,x4,mul,mul,x5,add,add,sub,x2,x5,x4,x5,x3",0.5285273862347377,0.5285273862347377,False
0.5786945582031671,1,0,x5*(x2*x3 - x4*(x2/x3 - x3)/x2),"mul,x5,sub,mul,x2,x3,mul,div,sub,div,x2,x3,x3,x2,x4",0.5300237622855437,0.5300237622855437,False
0.5708977871266836,1,0,x2*x5 + x2 - x4,"sub,add,mul,x5,x2,x2,x4",0.564943204606897,0.564943204606897,False
0.5708952870725262,1,0,x2*x5 + x2,"add,mul,x5,x2,x2",0.5649547356661969,0.5649547356661969,False
0.5708952870725262,1,0,x2*(x1/(x2*x4) + x5),"mul,x2,add,x5,div,x1,mul,x4,x2",0.564954735666197,0.564954735666197,False
0.5708952870725262,1,0,x2*(x5 + (x3*x5 - x3)/x4),"mul,x2,add,div,mul,x1,div,sub,mul,x5,x3,x3,x4,x1,x5",0.564954735666197,0.564954735666197,False
0.5708952870725262,1,0,x2*x5 + x2,"add,mul,x2,x5,x2",0.5649547356661969,0.5649547356661969,False
0.5708918851001904,1,0,x2*x5 + x2 + x3*x4,"add,mul,x5,x2,add,x2,mul,x3,x4",0.5649704270154183,0.5649704270154183,False
0.5708912563179538,1,0,x2 + (x2 + x4)*(x5 - x4/(x1*x5)),"add,mul,sub,x5,div,x4,mul,x1,x5,add,x4,x2,x2",0.5649733272719515,0.5649733272719515,False
0.5708865885098241,1,0,x2 + x5*(x2 + 2*x4),"div,x5,div,x5,add,mul,add,x4,add,x4,x2,x5,x2",0.5649948579580762,0.5649948579580762,False
0.565570807426017,1,0,x2*(x1*x5 + x5),"mul,x2,add,x5,mul,div,mul,x5,x3,x3,x1",0.5900163310394057,0.5900163310394057,False
0.5628423371833559,1,0,x2*(-x3 + (x3 + x4)*(x1*x5 + x5)),"mul,sub,mul,add,x5,mul,x1,x5,add,x3,x4,x3,x2",0.6032574240628726,0.6032574240628726,False
0.5602979885824784,1,0,x2*(-x1 + x2*(x1 + x2/x3) + 2*x3),"mul,x2,add,add,sub,x3,x1,mul,add,x1,div,x2,x3,x2,x3",0.6158554340689798,0.6158554340689798,False
0.5537740207440581,1,0,x2*(-2*x1 + x2 + x5),"mul,sub,x5,sub,add,mul,div,x3,x3,x1,x1,x2,x2",0.6492987204175105,0.6492987204175105,False
0.5526234382215092,1,0,(-x2*x3*x4/x5 + x2 + x4)/(x1*x3),"div,div,add,sub,x2,div,mul,x2,mul,x4,x3,x5,x4,x1,x3",0.6553719565430166,0.6553719565430166,False
0.5526215580977095,1,0,(x2/(x1 - x4) + x4)/x3,"mul,x3,div,div,add,x4,div,x2,sub,x1,x4,x3,x3",0.6553819244711329,0.6553819244711329,False
0.552618360291431,1,0,x2/(x3*(x1 + x4*(-x1 + x2 + x3 - x4) - x4)),"div,x2,mul,x3,sub,add,mul,add,sub,sub,x3,x1,x4,x2,x4,x1,x4",0.6553988787394506,0.6553988787394506,False
0.552617676429823,1,0,x2/(x3*(x1 + x4)),"div,x2,mul,x3,add,x1,x4",0.6554025045205781,0.6554025045205781,False
0.5482387716579292,1,0,x2*x4 - (-x2 + x2/x5 - x4)/x1,"sub,mul,x4,x2,div,sub,sub,div,div,mul,x2,x1,x5,x1,x2,x4,x1",0.6790135167581763,0.6790135167581763,False
0.5477449981816789,1,0,x1*x2*x3**2/(x1 - x2 + x4),"mul,x3,div,mul,x2,mul,x1,x3,sub,add,x1,x4,x2",0.6817260925820878,0.6817260925820878,False
0.5441524137303397,1,0,x2*x5*(x1 + x3*x4/(x2*x5)),"mul,x5,mul,add,x1,div,x3,mul,div,x2,x4,x5,x2",0.7017754949893359,0.7017754949893359,False
0.5432493664281245,1,0,x2*(-x1*x2**2 - x3 + x5) + x2,"add,x2,mul,x2,sub,sub,x5,mul,mul,x2,x2,x1,x3",0.7069030572311062,0.7069030572311062,False
0.5430317209052169,1,0,x2*(-x1 - x3 + 2*x5),"mul,x2,add,sub,x4,sub,add,x4,add,x3,x1,x5,x5",0.7081442114268852,0.7081442114268852,False
0.5430317209052169,1,0,x2*(x1*(-x1 + x5)/x4 - x3 + x5),"mul,sub,add,x5,mul,div,x1,x4,sub,x5,x1,x3,x2",0.7081442114268852,0.7081442114268852,False
0.5403851758890443,1,0,x2*(x2 + x3 + 1),"mul,x2,add,add,x3,div,x1,x1,x2",0.7234044931811167,0.7234044931811167,False
0.5399086542274134,1,0,2*x2*x3,"mul,mul,x3,add,x2,x2,div,x1,x1",0.7261854632560315,0.7261854632560315,False
